阶段,轮次,事件,活动列数,Benders切数,LP目标值,theta_CNY,真实能源成本_CNY,Benders违反_CNY,最大区域违反_CNY,theta_A_CNY,theta_B_CNY,theta_C_CNY,theta_D_CNY,theta_E_CNY,theta_F_CNY,真实能源成本_A_CNY,真实能源成本_B_CNY,真实能源成本_C_CNY,真实能源成本_D_CNY,真实能源成本_E_CNY,真实能源成本_F_CNY,区域违反_A_CNY,区域违反_B_CNY,区域违反_C_CNY,区域违反_D_CNY,区域违反_E_CNY,区域违反_F_CNY,新增列数,最小缺失列约化成本,根节点闭合,MIP状态,MIP目标值,当前RSS_GiB,累计分钟,主导违反区域,LP界,MIP Gap,阶段运行秒,峰值RSS_GiB,可行Latency上界_ms,Latency下界_ms,Latency相对Gap,成本上界违反_CNY
Latency阶段,204,added_region_benders_cuts,78374,75,1331433.6251110793,-459274946.5718018,-459273353.00527805,1593.5665237307549,1589.01867005229,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142747777.67266935,-154189902.52417853,-162335672.80843142,0.0,0.0,0.0,1589.01867005229,4.5478523671627045,5.960464477539063e-08,0,nan,False,,,0.427276611328125,5.644292962551117,RegionD,1331433.6251110793,,58.63360047340393,0.4373817443847656,1492564.0,,,
Latency阶段,205,added_region_benders_cuts,78374,77,1331433.981088217,-459274946.5718018,-459269634.8323589,5311.739442884922,5305.981934398413,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142744060.709405,-154189901.31452376,-162335672.80843142,0.0,0.0,0.0,5305.981934398413,5.757507145404816,5.960464477539063e-08,0,nan,False,,,0.4300804138183594,5.685567180315654,RegionD,1331433.981088217,,61.11005353927612,0.4373817443847656,1492564.0,,,
Latency阶段,206,added_region_benders_cuts,78374,79,1331434.0516768112,-459274946.5718018,-459274937.74539775,8.8264040350914,7.367590546607971,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749359.32374886,-154189905.61321875,-162335672.80843142,0.0,0.0,0.0,7.367590546607971,1.4588121473789215,5.960464477539063e-08,0,nan,False,,,0.43277740478515625,5.726399429639181,RegionD,1331434.0516768112,,63.559988498687744,0.4373817443847656,1492564.0,,,
Latency阶段,207,added_region_benders_cuts,78374,81,1331434.0529820183,-459274946.5718018,-459274939.2360953,7.335706472396851,6.83847838640213,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749359.85286102,-154189906.5748041,-162335672.80843142,0.0,0.0,0.0,6.83847838640213,0.4972268044948578,5.960464477539063e-08,0,nan,False,,,0.4359169006347656,5.767708778381348,RegionD,1331434.0529820183,,66.03854942321777,0.4373817443847656,1492564.0,,,
Latency阶段,208,added_region_benders_cuts,78374,82,1331434.0532075132,-459274946.5718018,-459274945.3230943,1.2487074732780457,1.2487061619758606,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749365.44263324,-154189907.07203093,-162335672.80843142,0.0,0.0,0.0,1.2487061619758606,-2.9802322387695312e-08,5.960464477539063e-08,0,nan,False,,,0.4372901916503906,5.808570873737335,RegionD,1331434.0532075132,,68.49027514457703,0.4373817443847656,1492564.0,,,
Latency阶段,209,added_region_benders_cuts,78374,83,1331434.0532405586,-459274946.5718018,-459274946.1683527,0.40344905853271484,0.4034477770328522,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749366.28789163,-154189907.07203093,-162335672.80843142,0.0,0.0,0.0,0.4034477770328522,-2.9802322387695312e-08,5.960464477539063e-08,0,nan,False,,,0.4390144348144531,5.849299653371175,RegionD,1331434.0532405586,,70.93400192260742,0.4373817443847656,1492564.0,,,
Latency阶段,210,added_region_benders_cuts,78374,84,1331434.0533426255,-459274946.5718018,-459274945.77203536,0.7997664213180542,0.7997651398181915,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749365.89157426,-154189907.07203093,-162335672.80843142,0.0,0.0,0.0,0.7997651398181915,-2.9802322387695312e-08,5.960464477539063e-08,0,nan,False,,,0.4405403137207031,5.889825606346131,RegionD,1331434.0533426255,,73.36555910110474,0.43902587890625,1492564.0,,,
Latency阶段,211,added_region_benders_cuts,78374,85,1331434.0534158547,-459274946.5718018,-459274945.9324725,0.6393292546272278,0.6393279731273651,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749366.05201143,-154189907.07203093,-162335672.80843142,0.0,0.0,0.0,0.6393279731273651,-2.9802322387695312e-08,5.960464477539063e-08,0,nan,False,,,0.44185638427734375,5.931338429450989,RegionD,1331434.0534158547,,75.85632848739624,0.44054412841796875,1492564.0,,,
Latency阶段,212,added_region_benders_cuts,78374,86,1331434.053459837,-459274946.5718018,-459274946.14229554,0.42950624227523804,0.429504930973053,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749366.26183447,-154189907.07203093,-162335672.80843142,0.0,0.0,0.0,0.429504930973053,-2.9802322387695312e-08,5.960464477539063e-08,0,nan,False,,,0.4424018859863281,5.972287897268931,RegionD,1331434.053459837,,78.31329655647278,0.44185638427734375,1492564.0,,,
Latency阶段,213,added_columns,135889,86,1331434.0534894874,-459274946.5718018,-459274946.57180035,1.430511474609375e-06,1.4901161193847656e-07,-0.0,-0.0,-0.0,-142749366.6913394,-154189907.0720309,-162335672.80843148,0.0,0.0,0.0,-142749366.69133925,-154189907.07203093,-162335672.80843142,0.0,0.0,0.0,1.4901161193847656e-07,-2.9802322387695312e-08,5.960464477539063e-08,57515,-1400.3317307692314,False,,,0.2981719970703125,6.226696793238322,RegionD,1331434.0534894874,,93.57783031463623,0.44240570068359375,1492564.0,,,
Latency阶段,214,added_region_benders_cuts,135889,88,253631.89926285497,-459281685.0933042,-458563566.6683697,718118.4249345064,579209.1529124975,-0.0,-0.0,-0.0,-142783279.19999963,-154191500.95866454,-162306904.93464005,0.0,0.0,0.0,-142783279.19999963,-153612291.80575204,-162167995.66261938,0.0,0.0,0.0,0.0,579209.1529124975,138909.2720206678,0,nan,False,,,0.4489631652832031,6.292899509270986,RegionE,253631.89926285497,,97.54999327659607,0.44240570068359375,1492564.0,,,
Latency阶段,215,added_region_benders_cuts,135889,90,253804.69022580923,-459274946.5718018,-458816326.33018917,458620.2416126132,289582.0694926083,-0.0,-0.0,-0.0,-142783279.19999963,-154209743.37608087,-162281923.99572128,0.0,0.0,0.0,-142783279.19999963,-154040705.20396233,-161992341.92622867,0.0,0.0,0.0,0.0,169038.17211854458,289582.0694926083,0,nan,False,,,0.4545478820800781,6.351202666759491,RegionF,253804.69022580923,,101.04818272590637,0.44925689697265625,1492564.0,,,
Latency阶段,216,added_region_benders_cuts,135889,92,253906.67722259712,-459274946.5718018,-458788269.4820035,486677.08979827166,288036.83708003163,-0.0,-0.0,-0.0,-142783279.19999963,-154178745.9290021,-162312921.44280005,0.0,0.0,0.0,-142783279.19999963,-153980105.67628527,-162024884.60572,0.0,0.0,0.0,0.0,198640.2527168393,288036.83708003163,0,nan,False,,,0.4586372375488281,6.40880335966746,RegionF,253906.67722259712,,104.50422430038452,0.45456695556640625,1492564.0,,,
Latency阶段,217,added_region_benders_cuts,135889,95,253956.59752077083,-459274946.5718018,-459005504.5865388,269441.98526299,154951.34468245506,-0.0,-0.0,-0.0,-142783279.19999963,-154159624.97156212,-162332042.40024003,0.0,0.0,0.0,-142780863.76537862,-154047549.7656038,-162177091.05555758,0.0,0.0,0.0,2415.4346210062504,112075.20595830679,154951.34468245506,0,nan,False,,,0.4598884582519531,6.46718742052714,RegionF,253956.59752077083,,108.00726795196533,0.458648681640625,1492564.0,,,
