TaskID,任务类型,源区域,目标区域,到达小时,开工小时,完成小时,等待_h,时延_ms,是否迁移
26414,BatchInference,RegionF,RegionD,47,47,53.0,0.0,25.0,True
26415,BatchInference,RegionA,RegionA,1964,1966,1966.6333333333334,2.0,5.0,False
26416,BatchInference,RegionB,RegionC,1320,1334,1335.4666666666667,14.0,14.0,True
26417,AITraining,RegionD,RegionE,1983,1983,1987.0666666666666,0.0,22.0,True
26418,RealTimeInference,RegionB,RegionC,1166,1166,1172.1333333333334,0.0,14.0,True
26419,RealTimeInference,RegionC,RegionB,137,137,138.58333333333334,0.0,14.0,True
26420,RealTimeInference,RegionC,RegionC,240,240,245.53333333333333,0.0,5.0,False
26421,RealTimeInference,RegionA,RegionB,342,342,344.51666666666665,0.0,12.0,True
26422,BatchInference,RegionA,RegionD,264,264,269.9,0.0,65.0,True
26423,AITraining,RegionD,RegionA,2129,2129,2132.6666666666665,0.0,65.0,True
26424,BatchInference,RegionC,RegionD,378,378,380.51666666666665,0.0,58.0,True
26425,BatchInference,RegionD,RegionD,1423,1432,1435.1333333333334,9.0,5.0,False
26426,AITraining,RegionF,RegionF,2287,2287,2292.7,0.0,5.0,False
26427,AITraining,RegionF,RegionE,1782,1782,1787.5,0.0,18.0,True
26428,RealTimeInference,RegionA,RegionA,623,623,626.4166666666666,0.0,5.0,False
26429,AITraining,RegionD,RegionC,1270,1270,1274.2,0.0,58.0,True
26430,AITraining,RegionD,RegionD,1244,1244,1246.0166666666667,0.0,5.0,False
26431,AITraining,RegionE,RegionC,1917,1917,1922.8333333333333,0.0,70.0,True
26432,BatchInference,RegionD,RegionF,1081,1140,1140.6333333333334,59.0,25.0,True
26433,AITraining,RegionF,RegionD,411,411,415.06666666666666,0.0,25.0,True
26434,AITraining,RegionF,RegionF,1107,1107,1111.3333333333333,0.0,5.0,False
26435,AITraining,RegionC,RegionB,1418,1418,1421.0166666666667,0.0,14.0,True
26436,AITraining,RegionD,RegionB,867,867,867.85,0.0,60.0,True
26437,RealTimeInference,RegionB,RegionC,1486,1486,1489.3166666666666,0.0,14.0,True
26438,RealTimeInference,RegionB,RegionB,2345,2345,2349.883333333333,0.0,5.0,False
26439,RealTimeInference,RegionC,RegionB,338,338,344.0833333333333,0.0,14.0,True
26440,RealTimeInference,RegionD,RegionD,558,558,561.8666666666667,0.0,5.0,False
26441,BatchInference,RegionA,RegionD,951,951,956.8833333333333,0.0,65.0,True
26442,RealTimeInference,RegionA,RegionC,1074,1074,1079.7,0.0,15.0,True
26443,AITraining,RegionD,RegionE,548,548,551.2166666666667,0.0,22.0,True
26444,RealTimeInference,RegionB,RegionC,1814,1814,1815.95,0.0,14.0,True
26445,BatchInference,RegionD,RegionF,1939,1942,1942.7166666666667,3.0,25.0,True
26446,RealTimeInference,RegionC,RegionC,2177,2177,2181.233333333333,0.0,5.0,False
26447,BatchInference,RegionF,RegionE,2364,2364,2366.516666666667,0.0,18.0,True
26448,BatchInference,RegionA,RegionE,677,677,683.4833333333333,0.0,78.0,True
26449,BatchInference,RegionB,RegionD,2073,2073,2077.0666666666666,0.0,60.0,True
26450,RealTimeInference,RegionB,RegionB,961,961,962.7,0.0,5.0,False
26451,AITraining,RegionE,RegionA,1476,1476,1480.1833333333334,0.0,78.0,True
26452,AITraining,RegionE,RegionF,1518,1518,1519.8166666666666,0.0,18.0,True
26453,BatchInference,RegionF,RegionD,813,813,819.05,0.0,25.0,True
26454,AITraining,RegionA,RegionD,1139,1169,1169.65,30.0,65.0,True
26455,BatchInference,RegionA,RegionA,2204,2204,2207.7,0.0,5.0,False
26456,RealTimeInference,RegionA,RegionA,374,374,378.4166666666667,0.0,5.0,False
26457,RealTimeInference,RegionB,RegionB,2140,2140,2146.1,0.0,5.0,False
26458,AITraining,RegionE,RegionD,17,17,18.733333333333334,0.0,22.0,True
26459,RealTimeInference,RegionC,RegionC,494,494,497.75,0.0,5.0,False
26460,BatchInference,RegionF,RegionC,1388,1388,1392.9,0.0,76.0,True
26461,BatchInference,RegionA,RegionD,1660,1660,1664.6166666666666,0.0,65.0,True
26462,AITraining,RegionD,RegionF,1132,1132,1133.3333333333333,0.0,25.0,True
26463,RealTimeInference,RegionB,RegionC,1518,1518,1521.7,0.0,14.0,True
26464,RealTimeInference,RegionB,RegionC,863,863,868.7666666666667,0.0,14.0,True
26465,AITraining,RegionE,RegionE,2235,2251,2252.35,16.0,5.0,False
26466,BatchInference,RegionE,RegionD,1509,1509,1513.85,0.0,22.0,True
26467,RealTimeInference,RegionA,RegionC,643,643,645.0166666666667,0.0,15.0,True
26468,RealTimeInference,RegionA,RegionC,1927,1927,1933.5166666666667,0.0,15.0,True
26469,BatchInference,RegionB,RegionA,57,63,63.233333333333334,6.0,12.0,True
26470,AITraining,RegionD,RegionB,883,883,887.2,0.0,60.0,True
26471,AITraining,RegionE,RegionE,2027,2027,2031.2166666666667,0.0,5.0,False
26472,RealTimeInference,RegionC,RegionA,480,480,482.8833333333333,0.0,15.0,True
26473,BatchInference,RegionF,RegionF,1309,1309,1310.8833333333334,0.0,5.0,False
26474,RealTimeInference,RegionA,RegionB,1309,1309,1313.0166666666667,0.0,12.0,True
26475,RealTimeInference,RegionA,RegionA,902,902,904.7833333333333,0.0,5.0,False
26476,RealTimeInference,RegionB,RegionA,1141,1141,1145.7833333333333,0.0,12.0,True
26477,RealTimeInference,RegionB,RegionA,1028,1028,1028.7666666666667,0.0,12.0,True
26478,AITraining,RegionE,RegionA,592,592,595.3,0.0,78.0,True
26479,RealTimeInference,RegionC,RegionA,837,837,838.8666666666667,0.0,15.0,True
26480,AITraining,RegionF,RegionF,1431,1431,1437.0333333333333,0.0,5.0,False
26481,AITraining,RegionD,RegionF,1976,1976,1978.4333333333334,0.0,25.0,True
26482,AITraining,RegionD,RegionD,1771,1771,1774.7166666666667,0.0,5.0,False
26483,BatchInference,RegionC,RegionE,1790,1790,1794.1666666666667,0.0,70.0,True
26484,RealTimeInference,RegionB,RegionC,2259,2259,2259.95,0.0,14.0,True
26485,RealTimeInference,RegionC,RegionC,2010,2010,2011.8333333333333,0.0,5.0,False
26486,RealTimeInference,RegionD,RegionD,912,912,914.2833333333333,0.0,5.0,False
26487,BatchInference,RegionA,RegionA,77,90,91.13333333333334,13.0,5.0,False
26488,RealTimeInference,RegionA,RegionA,1721,1721,1725.9666666666667,0.0,5.0,False
26489,AITraining,RegionD,RegionE,1060,1060,1062.1833333333334,0.0,22.0,True
26490,AITraining,RegionE,RegionB,1334,1334,1337.7,0.0,74.0,True
26491,BatchInference,RegionD,RegionE,2143,2143,2146.9166666666665,0.0,22.0,True
26492,RealTimeInference,RegionC,RegionB,1248,1248,1254.4333333333334,0.0,14.0,True
26493,AITraining,RegionF,RegionA,699,699,703.15,0.0,82.0,True
26494,AITraining,RegionC,RegionD,1198,1198,1202.4833333333333,0.0,58.0,True
26495,RealTimeInference,RegionA,RegionC,1949,1949,1955.1333333333334,0.0,15.0,True
26496,AITraining,RegionD,RegionA,2216,2216,2218.9166666666665,0.0,65.0,True
26497,RealTimeInference,RegionB,RegionA,2127,2127,2127.25,0.0,12.0,True
26498,BatchInference,RegionD,RegionF,766,810,810.6,44.0,25.0,True
26499,BatchInference,RegionF,RegionF,1422,1422,1426.7333333333333,0.0,5.0,False
26500,AITraining,RegionA,RegionD,1805,1840,1841.6333333333334,35.0,65.0,True
26501,AITraining,RegionD,RegionF,736,736,741.6833333333333,0.0,25.0,True
26502,AITraining,RegionD,RegionA,775,775,778.45,0.0,65.0,True
26503,AITraining,RegionE,RegionD,1850,1864,1867.6,14.0,22.0,True
26504,RealTimeInference,RegionC,RegionB,1752,1752,1758.3333333333333,0.0,14.0,True
26505,RealTimeInference,RegionC,RegionC,1479,1479,1483.1,0.0,5.0,False
26506,AITraining,RegionF,RegionF,1896,1896,1897.4833333333333,0.0,5.0,False
26507,AITraining,RegionC,RegionE,891,891,893.2166666666667,0.0,70.0,True
26508,BatchInference,RegionB,RegionE,79,82,82.43333333333334,3.0,74.0,True
26509,AITraining,RegionD,RegionD,247,257,259.3833333333333,10.0,5.0,False
26510,BatchInference,RegionD,RegionF,1442,1453,1454.7,11.0,25.0,True
26511,AITraining,RegionE,RegionC,544,544,546.45,0.0,70.0,True
26512,AITraining,RegionF,RegionF,556,593,595.95,37.0,5.0,False
26513,BatchInference,RegionA,RegionD,588,588,592.9666666666667,0.0,65.0,True
26514,RealTimeInference,RegionA,RegionA,338,338,339.06666666666666,0.0,5.0,False
26515,BatchInference,RegionB,RegionB,1884,1884,1890.1666666666667,0.0,5.0,False
26516,BatchInference,RegionC,RegionD,82,82,88.65,0.0,58.0,True
26517,RealTimeInference,RegionB,RegionA,345,345,348.95,0.0,12.0,True
26518,BatchInference,RegionE,RegionC,810,810,813.4833333333333,0.0,70.0,True
26519,RealTimeInference,RegionE,RegionE,1840,1840,1845.85,0.0,5.0,False
26520,AITraining,RegionB,RegionA,100,100,103.3,0.0,12.0,True
26521,RealTimeInference,RegionA,RegionB,1231,1231,1234.6666666666667,0.0,12.0,True
26522,RealTimeInference,RegionB,RegionA,1169,1169,1169.5666666666666,0.0,12.0,True
26523,BatchInference,RegionD,RegionE,1952,1952,1958.1333333333334,0.0,22.0,True
26524,BatchInference,RegionD,RegionF,1555,1555,1561.15,0.0,25.0,True
26525,AITraining,RegionF,RegionE,2231,2231,2233.0,0.0,18.0,True
26526,AITraining,RegionA,RegionE,1726,1726,1729.5833333333333,0.0,78.0,True
26527,RealTimeInference,RegionA,RegionC,1997,1997,2001.75,0.0,15.0,True
26528,RealTimeInference,RegionA,RegionA,968,968,974.5333333333333,0.0,5.0,False
26529,BatchInference,RegionC,RegionC,2200,2200,2201.05,0.0,5.0,False
26530,BatchInference,RegionD,RegionD,32,62,64.48333333333333,30.0,5.0,False
26531,AITraining,RegionF,RegionF,127,140,143.88333333333333,13.0,5.0,False
26532,AITraining,RegionF,RegionF,1363,1363,1369.0,0.0,5.0,False
26533,RealTimeInference,RegionA,RegionA,2072,2072,2074.1666666666665,0.0,5.0,False
26534,RealTimeInference,RegionA,RegionA,2210,2210,2215.3,0.0,5.0,False
26535,AITraining,RegionD,RegionF,2255,2255,2258.2833333333333,0.0,25.0,True
26536,AITraining,RegionE,RegionF,308,308,309.81666666666666,0.0,18.0,True
26537,RealTimeInference,RegionC,RegionA,614,614,616.7666666666667,0.0,15.0,True
26538,AITraining,RegionF,RegionC,913,924,927.2333333333333,11.0,76.0,True
26539,AITraining,RegionF,RegionE,1598,1598,1603.25,0.0,18.0,True
26540,BatchInference,RegionA,RegionB,1855,1855,1859.1833333333334,0.0,12.0,True
26541,AITraining,RegionD,RegionD,1489,1489,1492.15,0.0,5.0,False
26542,RealTimeInference,RegionB,RegionA,1993,1993,1999.3,0.0,12.0,True
26543,BatchInference,RegionD,RegionE,1105,1105,1108.6166666666666,0.0,22.0,True
26544,BatchInference,RegionE,RegionF,1360,1362,1362.2666666666667,2.0,18.0,True
26545,RealTimeInference,RegionD,RegionD,649,649,649.6666666666666,0.0,5.0,False
26546,AITraining,RegionB,RegionD,1342,1413,1413.2666666666667,71.0,60.0,True
26547,BatchInference,RegionB,RegionD,633,633,639.6,0.0,60.0,True
26548,RealTimeInference,RegionB,RegionA,627,627,631.9666666666667,0.0,12.0,True
26549,RealTimeInference,RegionB,RegionA,2218,2218,2224.516666666667,0.0,12.0,True
26550,AITraining,RegionE,RegionD,841,841,847.5,0.0,22.0,True
26551,BatchInference,RegionE,RegionC,1670,1672,1673.8333333333333,2.0,70.0,True
26552,BatchInference,RegionF,RegionE,1101,1101,1102.5,0.0,18.0,True
26553,RealTimeInference,RegionA,RegionC,2317,2317,2322.7166666666667,0.0,15.0,True
26554,AITraining,RegionD,RegionE,1583,1583,1583.25,0.0,22.0,True
26555,RealTimeInference,RegionB,RegionB,858,858,858.5,0.0,5.0,False
26556,AITraining,RegionE,RegionC,232,232,234.48333333333332,0.0,70.0,True
26557,BatchInference,RegionD,RegionD,307,307,311.06666666666666,0.0,5.0,False
26558,AITraining,RegionF,RegionD,1540,1548,1549.5166666666667,8.0,25.0,True
26559,RealTimeInference,RegionA,RegionA,1771,1771,1777.0666666666666,0.0,5.0,False
26560,AITraining,RegionD,RegionA,829,829,833.0666666666667,0.0,65.0,True
26561,AITraining,RegionD,RegionF,1077,1077,1082.8,0.0,25.0,True
26562,BatchInference,RegionC,RegionE,304,304,309.93333333333334,0.0,70.0,True
26563,RealTimeInference,RegionC,RegionC,1574,1574,1575.8166666666666,0.0,5.0,False
26564,AITraining,RegionF,RegionD,2167,2171,2174.383333333333,4.0,25.0,True
26565,RealTimeInference,RegionE,RegionE,2124,2124,2127.6,0.0,5.0,False
26566,AITraining,RegionC,RegionF,622,622,627.15,0.0,76.0,True
26567,AITraining,RegionD,RegionD,577,577,581.1333333333333,0.0,5.0,False
26568,RealTimeInference,RegionB,RegionC,1561,1561,1564.9,0.0,14.0,True
26569,RealTimeInference,RegionB,RegionC,2384,2384,2385.1,0.0,14.0,True
26570,AITraining,RegionE,RegionE,1547,1553,1553.55,6.0,5.0,False
26571,RealTimeInference,RegionC,RegionC,1253,1253,1256.3333333333333,0.0,5.0,False
26572,AITraining,RegionA,RegionE,759,759,759.7166666666667,0.0,78.0,True
26573,BatchInference,RegionA,RegionD,2076,2076,2081.733333333333,0.0,65.0,True
26574,BatchInference,RegionB,RegionE,2029,2029,2034.1333333333334,0.0,74.0,True
26575,RealTimeInference,RegionB,RegionC,234,234,234.5,0.0,14.0,True
26576,RealTimeInference,RegionB,RegionC,1726,1726,1731.6,0.0,14.0,True
26577,AITraining,RegionF,RegionD,780,780,780.2666666666667,0.0,25.0,True
26578,AITraining,RegionF,RegionF,51,51,54.31666666666667,0.0,5.0,False
26579,BatchInference,RegionA,RegionA,1542,1542,1547.9333333333334,0.0,5.0,False
26580,AITraining,RegionD,RegionE,1364,1364,1367.2166666666667,0.0,22.0,True
26581,AITraining,RegionD,RegionF,1700,1700,1703.1166666666666,0.0,25.0,True
26582,RealTimeInference,RegionB,RegionC,1294,1294,1296.2666666666667,0.0,14.0,True
26583,AITraining,RegionE,RegionE,141,141,147.18333333333334,0.0,5.0,False
26584,AITraining,RegionF,RegionF,2380,2394,2395.0666666666666,14.0,5.0,False
26585,BatchInference,RegionA,RegionC,1229,1316,1316.4,87.0,15.0,True
26586,RealTimeInference,RegionA,RegionA,574,574,578.3333333333334,0.0,5.0,False
26587,RealTimeInference,RegionA,RegionC,1307,1307,1308.95,0.0,15.0,True
26588,RealTimeInference,RegionB,RegionA,2240,2240,2246.5,0.0,12.0,True
26589,AITraining,RegionE,RegionF,2237,2248,2251.8166666666666,11.0,18.0,True
26590,AITraining,RegionF,RegionD,2385,2385,2389.9166666666665,0.0,25.0,True
26591,AITraining,RegionF,RegionB,6,6,11.75,0.0,79.0,True
26592,AITraining,RegionB,RegionE,2246,2251,2252.983333333333,5.0,74.0,True
26593,AITraining,RegionD,RegionF,2125,2125,2130.6833333333334,0.0,25.0,True
26594,BatchInference,RegionB,RegionE,127,140,143.4,13.0,74.0,True
26595,AITraining,RegionE,RegionE,280,280,284.45,0.0,5.0,False
26596,RealTimeInference,RegionC,RegionC,14,14,15.8,0.0,5.0,False
26597,BatchInference,RegionE,RegionF,407,407,409.1,0.0,18.0,True
26598,BatchInference,RegionF,RegionD,714,714,720.65,0.0,25.0,True
26599,RealTimeInference,RegionA,RegionB,1639,1639,1641.2333333333333,0.0,12.0,True
26600,RealTimeInference,RegionA,RegionA,1001,1001,1007.2166666666667,0.0,5.0,False
26601,BatchInference,RegionC,RegionA,2094,2101,2104.0,7.0,15.0,True
26602,RealTimeInference,RegionB,RegionA,2079,2079,2085.016666666667,0.0,12.0,True
26603,AITraining,RegionF,RegionD,1366,1366,1372.0,0.0,25.0,True
26604,AITraining,RegionF,RegionF,2070,2070,2072.5,0.0,5.0,False
26605,BatchInference,RegionA,RegionE,1069,1069,1073.05,0.0,78.0,True
26606,BatchInference,RegionB,RegionD,857,857,863.2333333333333,0.0,60.0,True
26607,BatchInference,RegionB,RegionD,550,550,552.0333333333333,0.0,60.0,True
26608,RealTimeInference,RegionB,RegionC,812,812,812.95,0.0,14.0,True
26609,RealTimeInference,RegionC,RegionB,1767,1767,1769.8833333333334,0.0,14.0,True
26610,AITraining,RegionF,RegionC,2024,2024,2027.0333333333333,0.0,76.0,True
26611,BatchInference,RegionF,RegionF,1706,1706,1708.5666666666666,0.0,5.0,False
26612,RealTimeInference,RegionA,RegionA,2289,2289,2289.7,0.0,5.0,False
26613,RealTimeInference,RegionA,RegionB,297,297,300.3833333333333,0.0,12.0,True
26614,AITraining,RegionD,RegionC,310,310,312.3,0.0,58.0,True
26615,AITraining,RegionE,RegionD,2065,2065,2068.0,0.0,22.0,True
26616,RealTimeInference,RegionC,RegionA,1246,1246,1247.4,0.0,15.0,True
26617,RealTimeInference,RegionC,RegionB,2099,2099,2103.0,0.0,14.0,True
26618,BatchInference,RegionA,RegionD,985,985,988.2,0.0,65.0,True
26619,RealTimeInference,RegionA,RegionC,1920,1920,1924.3166666666666,0.0,15.0,True
26620,AITraining,RegionD,RegionD,1999,1999,2000.35,0.0,5.0,False
26621,BatchInference,RegionC,RegionC,1539,1547,1549.7333333333333,8.0,5.0,False
26622,AITraining,RegionE,RegionD,1070,1070,1073.4,0.0,22.0,True
26623,RealTimeInference,RegionC,RegionB,480,480,483.6333333333333,0.0,14.0,True
26624,AITraining,RegionF,RegionD,497,497,502.71666666666664,0.0,25.0,True
26625,AITraining,RegionC,RegionA,134,134,138.36666666666667,0.0,15.0,True
26626,RealTimeInference,RegionA,RegionA,2152,2152,2153.85,0.0,5.0,False
26627,AITraining,RegionD,RegionD,1935,1935,1941.0166666666667,0.0,5.0,False
26628,BatchInference,RegionD,RegionA,1895,1895,1898.3666666666666,0.0,65.0,True
26629,RealTimeInference,RegionC,RegionB,374,374,374.5,0.0,14.0,True
26630,AITraining,RegionF,RegionC,935,935,936.1,0.0,76.0,True
26631,RealTimeInference,RegionA,RegionC,503,503,508.21666666666664,0.0,15.0,True
26632,RealTimeInference,RegionA,RegionC,1582,1582,1583.6333333333334,0.0,15.0,True
26633,BatchInference,RegionB,RegionD,1805,1905,1906.4,100.0,60.0,True
26634,BatchInference,RegionC,RegionE,1587,1587,1592.2333333333333,0.0,70.0,True
26635,RealTimeInference,RegionB,RegionA,889,889,892.7666666666667,0.0,12.0,True
26636,RealTimeInference,RegionC,RegionC,537,537,537.4666666666667,0.0,5.0,False
26637,AITraining,RegionF,RegionE,870,870,876.1833333333333,0.0,18.0,True
26638,RealTimeInference,RegionA,RegionB,544,544,550.4333333333333,0.0,12.0,True
26639,RealTimeInference,RegionA,RegionA,2004,2004,2009.7333333333333,0.0,5.0,False
26640,AITraining,RegionD,RegionD,464,464,468.81666666666666,0.0,5.0,False
26641,BatchInference,RegionC,RegionD,69,69,71.78333333333333,0.0,58.0,True
26642,BatchInference,RegionD,RegionE,727,734,737.9,7.0,22.0,True
26643,AITraining,RegionF,RegionD,1001,1001,1003.1166666666667,0.0,25.0,True
26644,RealTimeInference,RegionA,RegionA,2023,2023,2029.1333333333334,0.0,5.0,False
26645,BatchInference,RegionA,RegionD,2154,2154,2156.35,0.0,65.0,True
26646,AITraining,RegionD,RegionE,2258,2258,2262.9333333333334,0.0,22.0,True
26647,RealTimeInference,RegionB,RegionA,325,325,329.48333333333335,0.0,12.0,True
26648,AITraining,RegionE,RegionD,1300,1413,1413.7,113.0,22.0,True
26649,AITraining,RegionF,RegionD,683,687,689.8166666666667,4.0,25.0,True
26650,RealTimeInference,RegionD,RegionD,1697,1697,1699.8333333333333,0.0,5.0,False
26651,RealTimeInference,RegionA,RegionB,99,99,104.46666666666667,0.0,12.0,True
26652,BatchInference,RegionB,RegionF,476,478,479.01666666666665,2.0,79.0,True
26653,BatchInference,RegionB,RegionF,1409,1409,1410.9166666666667,0.0,79.0,True
26654,RealTimeInference,RegionB,RegionC,1857,1857,1860.6333333333334,0.0,14.0,True
26655,RealTimeInference,RegionC,RegionB,1623,1623,1626.8666666666666,0.0,14.0,True
26656,RealTimeInference,RegionC,RegionC,2266,2266,2271.5666666666666,0.0,5.0,False
26657,AITraining,RegionF,RegionB,421,421,421.8833333333333,0.0,79.0,True
26658,RealTimeInference,RegionA,RegionC,2354,2354,2358.2166666666667,0.0,15.0,True
26659,BatchInference,RegionB,RegionD,922,922,925.1833333333333,0.0,60.0,True
26660,RealTimeInference,RegionB,RegionA,174,174,175.18333333333334,0.0,12.0,True
26661,RealTimeInference,RegionB,RegionC,284,284,288.3333333333333,0.0,14.0,True
26662,BatchInference,RegionD,RegionA,740,762,762.55,22.0,65.0,True
26663,BatchInference,RegionF,RegionD,263,263,267.25,0.0,25.0,True
26664,RealTimeInference,RegionA,RegionC,1625,1625,1625.5166666666667,0.0,15.0,True
26665,AITraining,RegionD,RegionA,695,696,696.9166666666666,1.0,65.0,True
26666,RealTimeInference,RegionB,RegionB,798,798,799.9,0.0,5.0,False
26667,AITraining,RegionE,RegionE,73,73,74.56666666666666,0.0,5.0,False
26668,RealTimeInference,RegionC,RegionB,881,881,881.3666666666667,0.0,14.0,True
26669,AITraining,RegionF,RegionD,1838,1838,1843.0,0.0,25.0,True
26670,RealTimeInference,RegionE,RegionE,723,723,723.3666666666667,0.0,5.0,False
26671,RealTimeInference,RegionA,RegionA,2317,2317,2323.366666666667,0.0,5.0,False
26672,AITraining,RegionD,RegionD,2293,2293,2295.9666666666667,0.0,5.0,False
26673,RealTimeInference,RegionB,RegionB,1276,1276,1278.1666666666667,0.0,5.0,False
26674,RealTimeInference,RegionB,RegionB,306,306,307.8,0.0,5.0,False
26675,BatchInference,RegionD,RegionB,1589,1589,1593.0666666666666,0.0,60.0,True
26676,AITraining,RegionF,RegionC,1587,1587,1590.1666666666667,0.0,76.0,True
26677,RealTimeInference,RegionA,RegionC,967,967,973.4166666666666,0.0,15.0,True
26678,BatchInference,RegionA,RegionC,146,146,148.58333333333334,0.0,15.0,True
26679,BatchInference,RegionB,RegionA,2028,2028,2033.1833333333334,0.0,12.0,True
26680,RealTimeInference,RegionB,RegionB,2010,2010,2010.4833333333333,0.0,5.0,False
26681,RealTimeInference,RegionB,RegionC,148,148,154.15,0.0,14.0,True
26682,AITraining,RegionF,RegionD,1156,1172,1173.0333333333333,16.0,25.0,True
