TaskID,最小约化成本,下界修正量,最优定价区域,最优定价开工小时
11454,-2.255546860396862e-12,-1.0000225554686039e-07,RegionA,1495
11455,-1152.030208,-1152.0302081,RegionA,1256
11456,-7457.073425066665,-7457.0734251666645,RegionA,368
11457,0.0,-1e-07,RegionA,776
11458,0.0,-1e-07,RegionB,584
11459,0.0,-1e-07,RegionA,1521
11460,0.0,-1e-07,RegionA,1568
11461,0.0,-1e-07,RegionA,1256
11462,-1500.5049999999999,-1500.5050001,RegionA,751
11463,0.0,-1e-07,RegionB,981
11464,0.0,-1e-07,RegionA,1856
11465,0.0,-1e-07,RegionB,559
11466,0.0,-1e-07,RegionB,1507
11467,-11240.186268816873,-11240.186268916874,RegionA,1495
11468,-1376.0312499999998,-1376.0312500999999,RegionA,751
11469,-288.8876770137832,-288.88767711378324,RegionA,1495
11470,-2.501110429875553e-13,-1.0000025011104298e-07,RegionA,1495
11471,-4730.506,-4730.5060001,RegionA,1495
11472,-5945.536512000002,-5945.536512100002,RegionA,2243
11473,-1.3096723705530166e-12,-1.0000130967237055e-07,RegionA,1495
11474,-128.1138861502825,-128.1138862502825,RegionB,644
11475,0.0,-1e-07,RegionA,491
11476,-1699.7260799999997,-1699.7260800999998,RegionA,1305
11477,0.0,-1e-07,RegionA,874
11478,0.0,-1e-07,RegionA,229
11479,-1020.309724620689,-1020.309724720689,RegionA,2335
11480,0.0,-1e-07,RegionA,901
11481,-17747.309184,-17747.309184100002,RegionA,1881
11482,0.0,-1e-07,RegionB,427
11483,-7190.457000000003,-7190.457000100003,RegionA,79
11484,0.0,-1e-07,RegionB,2187
11485,-960.1791631547782,-960.1791632547781,RegionA,1495
11486,-661.4392499999998,-661.4392500999998,RegionA,2194
11487,-1.1605531350748302e-13,-1.0000011605531351e-07,RegionA,1459
11488,0.0,-1e-07,RegionA,492
11489,0.0,-1e-07,RegionB,1508
11490,0.0,-1e-07,RegionA,2265
11491,-1292.6818613333337,-1292.6818614333338,RegionB,389
11492,-18608.733702651494,-18608.733702751495,RegionA,1161
11493,-1.3642420526593926e-13,-1.0000013642420526e-07,RegionA,1495
11494,-566.4527787608375,-566.4527788608375,RegionB,1485
11495,-1.5703941850612566e-13,-1.000001570394185e-07,RegionA,1495
11496,-16699.94815413358,-16699.94815423358,RegionA,730
11497,-380.2600000000001,-380.2600001000001,RegionA,2073
11498,0.0,-1e-07,RegionB,1063
11499,-1988.474793842951,-1988.474793942951,RegionA,2049
11500,0.0,-1e-07,RegionB,460
11501,-1.1368683772161603e-13,-1.0000011368683772e-07,RegionA,1495
11502,-4.583853296935557e-13,-1.0000045838532969e-07,RegionA,1495
11503,0.0,-1e-07,RegionA,105
11504,0.0,-1e-07,RegionA,2169
11505,0.0,-1e-07,RegionA,1401
11506,-3.2741809263825415e-13,-1.0000032741809263e-07,RegionA,1495
11507,0.0,-1e-07,RegionB,1821
11508,0.0,-1e-07,RegionA,1855
11509,0.0,-1e-07,RegionA,2364
11510,0.0,-1e-07,RegionA,1642
11511,-2.2373569663614034e-12,-1.0000223735696636e-07,RegionA,1495
11512,-394.10999999999996,-394.1100001,RegionA,776
11513,-168.50855014125634,-168.50855024125633,RegionB,1917
11514,-151.43792718005176,-151.43792728005175,RegionB,456
11515,0.0,-1e-07,RegionA,253
11516,-14096.742659532903,-14096.742659632904,RegionA,202
11517,-2.291926648467779e-12,-1.0000229192664847e-07,RegionA,1495
11518,0.0,-1e-07,RegionB,1799
11519,-1.8007995095103979e-12,-1.000018007995095e-07,RegionA,1495
11520,-145.33232927377514,-145.33232937377514,RegionB,1505
11521,0.0,-1e-07,RegionA,2126
11522,0.0,-1e-07,RegionA,202
11523,0.0,-1e-07,RegionA,103
11524,-1.3322676295501878e-15,-1.0000000133226763e-07,RegionE,1981
11525,0.0,-1e-07,RegionA,730
11526,-3186.9977109967217,-3186.9977110967216,RegionA,535
11527,0.0,-1e-07,RegionB,1266
11528,0.0,-1e-07,RegionA,1309
11529,-1.7053025658242404e-13,-1.0000017053025658e-07,RegionA,1495
11530,0.0,-1e-07,RegionB,1742
11531,-244.15922035344659,-244.15922045344658,RegionB,1233
11532,-78.29587390805546,-78.29587400805545,RegionB,2349
11533,-6145.694592000001,-6145.694592100001,RegionA,514
11534,-151.31583857416973,-151.31583867416973,RegionB,1630
11535,-12756.853503813025,-12756.853503913026,RegionA,368
11536,-805.975284937355,-805.975285037355,RegionA,1495
11537,-0.5455200000000016,-0.5455201000000015,RegionE,812
11538,-175.28565481264724,-175.28565491264723,RegionB,811
11539,-661.2420100000004,-661.2420101000004,RegionA,1495
11540,0.0,-1e-07,RegionA,635
11541,-536.4711849875493,-536.4711850875493,RegionA,1615
11542,0.0,-1e-07,RegionA,109
11543,-5070.391758620702,-5070.391758720702,RegionA,776
11544,0.0,-1e-07,RegionA,2000
11545,0.0,-1e-07,RegionB,1408
11546,0.0,-1e-07,RegionB,1529
11547,-19427.45884705241,-19427.45884715241,RegionA,1450
11548,0.0,-1e-07,RegionA,874
11549,0.0,-1e-07,RegionB,607
11550,-5.684341886080802e-14,-1.0000005684341886e-07,RegionD,617
11551,0.0,-1e-07,RegionA,1813
11552,0.0,-1e-07,RegionA,778
11553,-80.1156737478725,-80.1156738478725,RegionA,1459
11554,-55.0954037435177,-55.0954038435177,RegionB,1176
11555,-822.0989775928259,-822.0989776928259,RegionA,1953
11556,-24629.767200000006,-24629.767200100006,RegionA,921
11557,0.0,-1e-07,RegionB,923
11558,0.0,-1e-07,RegionA,928
11559,-191.78312333333338,-191.78312343333337,RegionA,1759
11560,0.0,-1e-07,RegionA,2077
11561,-358.4651309890787,-358.46513108907874,RegionA,152
11562,-2596.7389677474694,-2596.738967847469,RegionA,1642
11563,0.0,-1e-07,RegionD,200
11564,0.0,-1e-07,RegionA,1881
11565,-404.2296198293142,-404.2296199293142,RegionB,2094
11566,0.0,-1e-07,RegionA,1593
11567,0.0,-1e-07,RegionA,2049
11568,0.0,-1e-07,RegionA,2071
11569,0.0,-1e-07,RegionB,818
11570,0.0,-1e-07,RegionB,158
11571,0.0,-1e-07,RegionA,57
11572,-1.0231815394945443e-13,-1.0000010231815395e-07,RegionA,1495
11573,0.0,-1e-07,RegionB,1623
11574,0.0,-1e-07,RegionA,1450
11575,0.0,-1e-07,RegionA,2267
11576,0.0,-1e-07,RegionC,2286
11577,0.0,-1e-07,RegionA,2294
11578,-5720.770880000001,-5720.770880100001,RegionA,1495
11579,0.0,-1e-07,RegionA,368
11580,0.0,-1e-07,RegionA,1783
11581,-3394.998848800001,-3394.9988489000007,RegionA,1495
11582,-4287.660000000003,-4287.660000100002,RegionA,1495
11583,0.0,-1e-07,RegionB,1959
11584,-80.62977185373143,-80.62977195373142,RegionB,1328
11585,-1395.3298462399543,-1395.3298463399544,RegionA,1091
11586,0.0,-1e-07,RegionB,594
11587,-932.7184827454981,-932.7184828454981,RegionB,887
11588,-17891.725969919957,-17891.725970019957,RegionA,635
11589,0.0,-1e-07,RegionA,661
11590,-5762.0599999999995,-5762.060000099999,RegionA,2098
11591,-3.123097603878578,-3.1230977038785777,RegionC,434
11592,-16243.195050666673,-16243.195050766673,RegionA,1210
11593,-451.26232441468545,-451.2623245146855,RegionA,635
11594,0.0,-1e-07,RegionA,2294
11595,0.0,-1e-07,RegionA,2318
11596,0.0,-1e-07,RegionE,754
11597,-194.47953202431933,-194.47953212431932,RegionB,1448
11598,-97.4020469759355,-97.4020470759355,RegionA,1495
11599,-1.8568850161197285e-13,-1.000001856885016e-07,RegionA,1459
11600,0.0,-1e-07,RegionA,1382
11601,0.0,-1e-07,RegionA,1522
11602,-2954.495600000003,-2954.495600100003,RegionA,1459
11603,0.0,-1e-07,RegionA,992
11604,-176.01661695911602,-176.01661705911602,RegionA,1979
11605,0.0,-1e-07,RegionB,273
11606,0.0,-1e-07,RegionA,469
11607,-1.1641532182693482e-12,-1.0000116415321826e-07,RegionA,1495
11608,-536.2983345309939,-536.2983346309938,RegionA,1642
11609,-25243.363910036973,-25243.363910136974,RegionA,2024
11610,-1.7053025658242404e-13,-1.0000017053025658e-07,RegionA,1495
11611,-81.2173042143975,-81.2173043143975,RegionC,25
11612,-337.63321614575653,-337.63321624575656,RegionA,1305
11613,0.0,-1e-07,RegionA,2289
11614,-2594.636040552291,-2594.636040652291,RegionA,514
11615,0.0,-1e-07,RegionA,2316
11616,0.0,-1e-07,RegionB,608
11617,0.0,-1e-07,RegionA,293
11618,-225.9296635954043,-225.9296636954043,RegionC,1578
11619,0.0,-1e-07,RegionA,1643
11620,-5914.1524344234695,-5914.152434523469,RegionA,251
11621,-15632.162122309783,-15632.162122409783,RegionA,1186
11622,0.0,-1e-07,RegionA,1642
11623,0.0,-1e-07,RegionA,2338
11624,-1674.0379112527382,-1674.0379113527383,RegionA,1953
11625,0.0,-1e-07,RegionA,1498
11626,-1607.089370786161,-1607.089370886161,RegionA,275
11627,0.0,-1e-07,RegionA,1138
11628,-3.080965736625963,-3.0809658366259627,RegionA,1495
11629,0.0,-1e-07,RegionB,1304
11630,-1231.9767893333335,-1231.9767894333336,RegionA,2335
11631,0.0,-1e-07,RegionB,713
11632,-2.1464074961841105e-12,-1.0000214640749618e-07,RegionA,1495
11633,-1491.9181226666672,-1491.9181227666672,RegionA,368
11634,-917.9357364450851,-917.9357365450851,RegionA,1113
11635,-605.5753739170955,-605.5753740170954,RegionC,317
11636,0.0,-1e-07,RegionA,1401
11637,0.0,-1e-07,RegionA,1759
11638,-2.804275330466529e-14,-1.000000280427533e-07,RegionA,1495
11639,-9.458744898438454e-13,-1.0000094587448983e-07,RegionA,1495
11640,-8683.845333333336,-8683.845333433337,RegionA,1545
11641,-8854.824140799996,-8854.824140899997,RegionA,874
11642,-1.6778282467081832e-12,-1.000016778282467e-07,RegionA,1459
11643,0.0,-1e-07,RegionA,2243
11644,-1101.6440101088122,-1101.6440102088122,RegionA,1495
11645,0.0,-1e-07,RegionC,246
11646,-2193.263330000002,-2193.263330100002,RegionA,8
11647,0.0,-1e-07,RegionB,74
11648,-1303.6611949713183,-1303.6611950713184,RegionA,706
11649,-805.4030080000001,-805.4030081000001,RegionA,1495
11650,0.0,-1e-07,RegionA,61
11651,0.0,-1e-07,RegionB,2032
11652,-392.8372796846373,-392.8372797846373,RegionB,556
11653,-9.201528428093297e-13,-1.000009201528428e-07,RegionA,1459
11654,0.0,-1e-07,RegionA,1259
11655,0.0,-1e-07,RegionD,826
11656,0.0,-1e-07,RegionA,1016
11657,0.0,-1e-07,RegionA,1761
11658,-2151.888075235217,-2151.888075335217,RegionA,1665
11659,0.0,-1e-07,RegionA,2194
11660,0.0,-1e-07,RegionA,1859
11661,-1836.5162500000006,-1836.5162501000007,RegionA,152
11662,0.0,-1e-07,RegionA,2144
11663,-969.2797140871063,-969.2797141871063,RegionA,898
11664,0.0,-1e-07,RegionB,675
11665,-372.51712499999996,-372.5171251,RegionA,2024
11666,-891.1001289186713,-891.1001290186713,RegionA,1495
11667,0.0,-1e-07,RegionA,759
11668,0.0,-1e-07,RegionD,1793
11669,0.0,-1e-07,RegionA,1619
11670,-8998.147199999996,-8998.147200099997,RegionA,132
11671,-208.986985010395,-208.98698511039498,RegionA,1495
11672,0.0,-1e-07,RegionA,2362
11673,-5399.177649889336,-5399.177649989336,RegionA,2194
11674,-15538.242764800003,-15538.242764900004,RegionA,1953
11675,-8748.68736,-8748.6873601,RegionA,2243
11676,-212.30871199298088,-212.30871209298087,RegionA,1495
11677,0.0,-1e-07,RegionA,851
11678,0.0,-1e-07,RegionA,2341
11679,-2284.1384949011763,-2284.138495001176,RegionA,1282
11680,0.0,-1e-07,RegionB,472
11681,-1.7826096154749393e-12,-1.0000178260961548e-07,RegionA,1495
11682,-5439.225088000001,-5439.225088100001,RegionA,1568
11683,-1.0800249583553526e-13,-1.0000010800249583e-07,RegionA,1495
11684,0.0,-1e-07,RegionB,126
11685,-3206.629841469832,-3206.629841569832,RegionB,2368
11686,-25714.35738375599,-25714.35738385599,RegionA,1377
11687,-381.46717016441744,-381.46717026441746,RegionB,955
11688,0.0,-1e-07,RegionE,592
11689,-359.2609273005877,-359.2609274005877,RegionB,649
11690,-137.48498399999997,-137.48498409999996,RegionB,283
11691,-1571.8836481660992,-1571.8836482660993,RegionA,105
11692,0.0,-1e-07,RegionA,2000
11693,-2.3128166048991264e-13,-1.0000023128166049e-07,RegionA,1459
11694,-542.3498240000001,-542.3498241000001,RegionA,2316
11695,-18707.873928441142,-18707.873928541143,RegionA,1881
11696,-1177.4889599999992,-1177.4889600999993,RegionA,1979
11697,0.0,-1e-07,RegionA,204
11698,-357.0936103205073,-357.09361042050733,RegionB,574
11699,0.0,-1e-07,RegionA,2299
11700,0.0,-1e-07,RegionA,1620
11701,0.0,-1e-07,RegionB,1266
11702,0.0,-1e-07,RegionA,1783
11703,0.0,-1e-07,RegionA,1642
11704,0.0,-1e-07,RegionA,2344
11705,0.0,-1e-07,RegionA,1843
11706,-2.0463630789890886e-13,-1.000002046363079e-07,RegionA,1495
11707,-171.54736666666673,-171.54736676666673,RegionA,1495
11708,-352.9026879006225,-352.9026880006225,RegionA,1495
11709,-520.6095359999999,-520.6095360999999,RegionA,152
11710,0.0,-1e-07,RegionA,1355
11711,0.0,-1e-07,RegionB,94
11712,-942.2597793891537,-942.2597794891536,RegionA,1016
11713,-8.206768598029156e-13,-1.000008206768598e-07,RegionA,1459
11714,-10189.923754160014,-10189.923754260015,RegionA,921
11715,-1189.8439680000001,-1189.8439681000002,RegionA,1495
11716,-51.83435803608965,-51.83435813608965,RegionC,1581
11717,0.0,-1e-07,RegionA,2335
11718,-3487.43396610893,-3487.4339662089296,RegionA,776
11719,-1203.5884191522214,-1203.5884192522215,RegionA,1808
11720,0.0,-1e-07,RegionB,450
11721,0.0,-1e-07,RegionA,2335
11722,-1.2253925281887253e-12,-1.0000122539252819e-07,RegionA,1495
11723,0.0,-1e-07,RegionB,2331
11724,0.0,-1e-07,RegionA,1568
11725,-388.40618343960386,-388.4061835396039,RegionB,1315
11726,0.0,-1e-07,RegionA,202
11727,-8441.361167331344,-8441.361167431345,RegionA,1521
11728,0.0,-1e-07,RegionA,1908
11729,-906.1580799999998,-906.1580800999998,RegionA,1495
11730,-73.23305582895581,-73.2330559289558,RegionB,1507
11731,-1.9895196601282805e-13,-1.0000019895196601e-07,RegionA,1459
11732,0.0,-1e-07,RegionB,2166
11733,0.0,-1e-07,RegionB,1895
11734,0.0,-1e-07,RegionB,845
11735,-1100.7193600000005,-1100.7193601000006,RegionA,1235
11736,0.0,-1e-07,RegionA,320
11737,-9.284425080598645e-14,-1.000000928442508e-07,RegionA,1495
11738,0.0,-1e-07,RegionA,2292
11739,-1.139900026222075e-13,-1.0000011399000261e-07,RegionA,1495
11740,-11990.754000000003,-11990.754000100003,RegionA,1619
11741,-6.827455470657999,-6.827455570658,RegionA,1495
11742,0.0,-1e-07,RegionA,1783
11743,-883.1412704371146,-883.1412705371146,RegionB,1222
11744,0.0,-1e-07,RegionA,1091
11745,-5.496048061104375e-13,-1.000005496048061e-07,RegionA,1459
11746,-2457.6361599999996,-2457.6361600999994,RegionA,1065
11747,4.547473508864641e-13,-9.999954525264911e-08,RegionE,1250
11748,0.0,-1e-07,RegionA,514
11749,0.0,-1e-07,RegionA,2335
11750,-3733.648266666668,-3733.648266766668,RegionA,1016
11751,0.0,-1e-07,RegionA,993
11752,-12369.653486933335,-12369.653487033336,RegionA,1065
11753,-1230.1800000000007,-1230.1800001000008,RegionB,2368
11754,-1218.818953996387,-1218.8189540963872,RegionA,1186
11755,0.0,-1e-07,RegionB,2354
11756,-968.1450239999997,-968.1450240999997,RegionA,1690
11757,-5.968558980384842e-14,-1.000000596855898e-07,RegionA,1459
11758,0.0,-1e-07,RegionA,2316
11759,0.0,-1e-07,RegionB,598
11760,2.8421709430404007e-13,-9.999971578290569e-08,RegionE,195
11761,-27720.13894595803,-27720.138946058032,RegionA,1355
11762,0.0,-1e-07,RegionA,1736
11763,0.0,-1e-07,RegionA,1953
11764,-3214.116018589218,-3214.116018689218,RegionA,898
11765,-8444.55993612305,-8444.559936223051,RegionA,2194
11766,-2867.408071984856,-2867.408072084856,RegionA,2144
11767,-28605.74317329835,-28605.74317339835,RegionA,1113
11768,0.0,-1e-07,RegionA,1020
11769,0.0,-1e-07,RegionA,424
11770,0.0,-1e-07,RegionA,2338
11771,-2717.0418726415382,-2717.041872741538,RegionA,535
11772,0.0,-1e-07,RegionB,709
11773,0.0,-1e-07,RegionD,1960
11774,0.0,-1e-07,RegionB,1961
11775,0.0,-1e-07,RegionA,1235
11776,-8.185452315956354e-13,-1.0000081854523159e-07,RegionA,1495
11777,-477.464656745972,-477.464656845972,RegionB,1175
11778,0.0,-1e-07,RegionA,1690
11779,0.0,-1e-07,RegionA,1379
11780,0.0,-1e-07,RegionB,2398
11781,0.0,-1e-07,RegionA,514
11782,0.0,-1e-07,RegionB,1001
11783,0.0,-1e-07,RegionA,175
11784,-2.652692880171042e-14,-1.0000002652692879e-07,RegionA,1495
11785,-1331.7828245333342,-1331.7828246333343,RegionA,1780
11786,0.0,-1e-07,RegionB,1562
11787,0.0,-1e-07,RegionB,607
11788,-4321.523487999999,-4321.523488099999,RegionA,921
11789,0.0,-1e-07,RegionA,251
11790,-111.57870767679543,-111.57870777679543,RegionB,579
11791,-10273.91981241311,-10273.919812513112,RegionA,1473
11792,0.0,-1e-07,RegionB,558
11793,-10.581712395658656,-10.581712495658655,RegionE,835
11794,-11894.800919022973,-11894.800919122974,RegionA,1903
11795,0.0,-1e-07,RegionA,1615
11796,-387.7458203850064,-387.74582048500645,RegionA,2169
11797,-18025.204563525505,-18025.204563625506,RegionA,1619
11798,0.0,-1e-07,RegionB,1354
11799,0.0,-1e-07,RegionA,1381
11800,0.0,-1e-07,RegionA,1930
11801,0.0,-1e-07,RegionB,2274
11802,0.0,-1e-07,RegionA,347
11803,0.0,-1e-07,RegionA,898
11804,0.0,-1e-07,RegionB,1069
11805,-7.275957614183426e-13,-1.0000072759576142e-07,RegionA,1495
11806,-10881.248000000003,-10881.248000100004,RegionA,1235
11807,0.0,-1e-07,RegionB,1062
11808,-4349.279366323665,-4349.279366423665,RegionA,1355
11809,-221.44460800000002,-221.4446081,RegionA,1593
11810,-118.33148800000002,-118.33148810000002,RegionB,346
11811,-222.89299200000013,-222.89299210000013,RegionC,912
11812,-21007.789174682704,-21007.789174782705,RegionA,2265
11813,-1722.9312000000007,-1722.9312001000008,RegionA,202
11814,0.0,-1e-07,RegionA,1214
11815,0.0,-1e-07,RegionA,780
11816,-1000.2048000000002,-1000.2048001000002,RegionA,657
11817,0.0,-1e-07,RegionA,561
11818,0.0,-1e-07,RegionA,1018
11819,1.1368683772161603e-13,-9.999988631316227e-08,RegionF,1269
11820,-573.388928,-573.3889280999999,RegionA,1210
11821,0.0,-1e-07,RegionB,1085
11822,0.0,-1e-07,RegionA,851
11823,0.0,-1e-07,RegionA,442
11824,0.0,-1e-07,RegionB,1233
11825,0.0,-1e-07,RegionB,1846
11826,-18538.55157976369,-18538.55157986369,RegionA,2388
11827,-1118.5014059239973,-1118.5014060239973,RegionA,2073
11828,-1480.1047360000007,-1480.1047361000008,RegionA,1642
11829,0.0,-1e-07,RegionA,132
11830,-360.1304278156862,-360.1304279156862,RegionB,2261
11831,-9.698908343125366e-13,-1.0000096989083431e-07,RegionA,1459
11832,-10657.181880918484,-10657.181881018485,RegionA,584
11833,-2651.851571200004,-2651.851571300004,RegionA,1459
11834,0.0,-1e-07,RegionB,2386
11835,0.0,-1e-07,RegionB,626
11836,-3578.256691832532,-3578.256691932532,RegionA,368
11837,-20195.921757990393,-20195.921758090393,RegionA,2000
11838,-986.0724713604965,-986.0724714604964,RegionA,1186
11839,0.0,-1e-07,RegionE,1907
11840,0.0,-1e-07,RegionA,776
11841,-6.769702346012838,-6.769702446012838,RegionB,1237
11842,0.0,-1e-07,RegionB,1304
11843,0.0,-1e-07,RegionA,635
11844,0.0,-1e-07,RegionA,2197
11845,0.0,-1e-07,RegionB,192
11846,0.0,-1e-07,RegionB,663
11847,-2.595494189942353e-12,-1.0000259549418994e-07,RegionA,1459
11848,-36.274834359114934,-36.274834459114935,RegionA,1619
11849,-2.90967250293761e-13,-1.0000029096725028e-07,RegionA,1459
11850,0.0,-1e-07,RegionA,1379
11851,-4739.880000000002,-4739.880000100002,RegionA,657
11852,0.0,-1e-07,RegionE,823
11853,-194.84933510538602,-194.849335205386,RegionB,2131
11854,-252.7141106351365,-252.7141107351365,RegionB,957
11855,0.0,-1e-07,RegionB,558
11856,0.0,-1e-07,RegionC,550
11857,0.0,-1e-07,RegionA,1643
11858,0.0,-1e-07,RegionA,442
11859,-104.78383878512373,-104.78383888512373,RegionB,837
11860,0.0,-1e-07,RegionB,940
11861,0.0,-1e-07,RegionA,898
11862,0.0,-1e-07,RegionB,1038
11863,-371.885952,-371.8859521,RegionA,1929
11864,-1.7431981783981164e-14,-1.0000001743198178e-07,RegionA,1495
11865,-2464.324105091665,-2464.324105191665,RegionA,1459
11866,-26669.828905600007,-26669.828905700007,RegionA,1759
11867,-1.2505552149377764e-13,-1.0000012505552149e-07,RegionA,1495
11868,-3.1945225495514835,-3.1945226495514834,RegionB,1792
11869,-811.4892800000001,-811.4892801000001,RegionA,584
11870,-1.2884508275116488e-13,-1.0000012884508274e-07,RegionA,1495
11871,0.0,-1e-07,RegionA,1020
11872,-4371.3041783104245,-4371.304178410424,RegionA,251
11873,0.0,-1e-07,RegionA,1138
11874,0.0,-1e-07,RegionA,1521
11875,0.0,-1e-07,RegionA,229
11876,0.0,-1e-07,RegionA,708
11877,0.0,-1e-07,RegionB,2382
11878,0.0,-1e-07,RegionA,1065
11879,-1.8900436771218666e-13,-1.000001890043677e-07,RegionA,1459
11880,0.0,-1e-07,RegionC,118
11881,0.0,-1e-07,RegionB,1109
11882,-2.164597390219569e-12,-1.0000216459739022e-07,RegionA,1495
11883,0.0,-1e-07,RegionA,520
11884,0.0,-1e-07,RegionA,1212
11885,0.0,-1e-07,RegionB,278
11886,-6776.124952685679,-6776.124952785679,RegionA,79
11887,0.0,-1e-07,RegionA,1860
11888,-2768.646871466667,-2768.646871566667,RegionA,684
11889,0.0,-1e-07,RegionA,542
11890,-1558.7681550000002,-1558.7681551000003,RegionA,229
11891,0.0,-1e-07,RegionB,239
11892,0.0,-1e-07,RegionA,1694
11893,0.0,-1e-07,RegionA,2240
11894,-6.821210263296963e-14,-1.0000006821210263e-07,RegionA,1495
11895,0.0,-1e-07,RegionA,2028
11896,0.0,-1e-07,RegionA,1066
11897,-9.09494701772929e-15,-1.0000000909494701e-07,RegionA,1495
11898,-11008.471040000002,-11008.471040100003,RegionA,751
11899,0.0,-1e-07,RegionA,204
11900,-1.133078815958773e-13,-1.000001133078816e-07,RegionA,1495
11901,-6629.6061802666645,-6629.606180366664,RegionA,2221
11902,0.0,-1e-07,RegionA,2198
11903,0.0,-1e-07,RegionA,635
11904,-11443.339264000002,-11443.339264100003,RegionA,1929
11905,-3632.360959262429,-3632.3609593624287,RegionA,635
11906,0.0,-1e-07,RegionA,2071
11907,0.0,-1e-07,RegionB,736
11908,-67.98614446352617,-67.98614456352617,RegionB,1297
11909,-11582.547558399998,-11582.547558499999,RegionA,175
11910,-1328.3406165333315,-1328.3406166333316,RegionA,1425
11911,-321.37728000000004,-321.37728010000006,RegionB,1618
11912,-13100.255231999996,-13100.255232099997,RegionA,1161
11913,-1.1086740414611996e-12,-1.0000110867404145e-07,RegionA,1495
11914,-11062.40307200001,-11062.40307210001,RegionA,1495
