X_时间（h）,Y_RegionD_SOC（MWh）,Y_RegionE_SOC（MWh）,Y_RegionF_SOC（MWh）
1780,90.0000000000,82.0000000000,85.0000000000
1781,90.0000000000,82.0000000000,85.0000000000
1782,90.0000000000,82.0000000000,85.0000000000
1783,90.0000000000,82.0000000000,85.0000000000
1784,90.0000000000,82.0000000000,85.0000000000
1785,90.0000000000,82.0000000000,85.0000000000
1786,90.0000000000,82.0000000000,85.0000000000
1787,90.0000000000,82.0000000000,85.0000000000
1788,90.0000000000,82.0000000000,85.0000000000
1789,90.0000000000,82.0000000000,85.0000000000
1790,90.0000000000,82.0000000000,85.0000000000
1791,90.0000000000,82.0000000000,202.0801976747
1792,90.0000000000,224.0690323544,428.1655196747
1793,216.8315837686,449.6690323544,628.3074996747
1794,366.5427521696,580.8930327460,754.0775260726
1795,441.4400721696,624.8333327460,815.9419344705
1796,476.5956965706,608.1693538034,801.5323645780
1797,426.0623636960,546.9408596277,737.5403215672
1798,362.8881701476,473.7419353445,678.6047306245
1799,297.1875254451,395.5241934090,554.9909671837
1800,252.0412888859,302.9462364198,400.7721495242
1801,179.0791388070,190.7768815811,273.7467736353
1802,136.5879564701,100.6962359718,162.1679564310
1803,90.0000000000,82.0000000000,85.0000000000
1804,90.0000000000,82.0000000000,85.0000000000
1805,90.0000000000,82.0000000000,85.0000000000
1806,90.0000000000,82.0000000000,85.0000000000
1807,90.0000000000,82.0000000000,85.0000000000
1808,90.0000000000,82.0000000000,85.0000000000
1809,90.0000000000,82.0000000000,85.0000000000
1810,90.0000000000,82.0000000000,85.0000000000
1811,90.0000000000,82.0000000000,85.0000000000
1812,90.0000000000,82.0000000000,85.0000000000
1813,90.0000000000,82.0000000000,85.0000000000
1814,90.0000000000,82.0000000000,85.0000000000
1815,90.0000000000,184.1226175860,110.0130907921
1816,90.0000000000,409.7226175860,345.0130907921
1817,90.0000000000,580.6851179776,501.1038511900
1818,203.0113627528,658.2703683692,630.0851991900
1819,326.3134183518,724.8646679776,717.3178571900
1820,426.5380987528,760.5752683692,726.4481715879
1821,452.5445147528,716.6182795699,691.0243010753
1822,413.5389238137,617.9489247312,583.4600000000
1823,327.2068808030,503.7365595878,488.0866662115
1824,252.5931178208,346.9919363798,335.6158059965
1825,115.9200000000,245.3333337813,226.9986016954
1826,90.0000000000,147.4032262544,152.5365586846
1827,90.0000000000,82.0000000000,89.0927956989
1828,90.0000000000,82.0000000000,85.0000000000
1829,90.0000000000,82.0000000000,85.0000000000
1830,90.0000000000,82.0000000000,85.0000000000
1831,90.0000000000,82.0000000000,85.0000000000
1832,90.0000000000,82.0000000000,85.0000000000
1833,90.0000000000,82.0000000000,85.0000000000
1834,90.0000000000,82.0000000000,85.0000000000
1835,90.0000000000,82.0000000000,85.0000000000
1836,90.0000000000,82.0000000000,85.0000000000
1837,90.0000000000,82.0000000000,85.0000000000
1838,90.0000000000,82.0000000000,85.0000000000
1839,90.0000000000,82.0000000000,147.8669404948
1840,221.9364465076,255.0320575269,382.8669404948
1841,221.9364465076,467.9068075269,596.7973104948
1842,379.9496941066,598.3083079185,710.2711964948
1843,438.1345657056,678.1801075269,764.5191604948
1844,482.0735493046,671.9193552867,775.1178480969
1845,476.0924744945,645.2876348566,721.9822566991
1846,417.7905385519,578.4596774194,618.0231169141
1847,356.3152697347,450.7661285843,480.2618270467
1848,240.1083875555,328.9139784946,381.1855909427
1849,173.8490322581,200.9247316308,247.8921505376
1850,112.1027952402,131.3010752688,153.8338709677
1851,90.0000000000,88.9892473118,97.8598929283
1852,90.0000000000,82.0000000000,85.0000000000
1853,90.0000000000,82.0000000000,85.0000000000
1854,90.0000000000,82.0000000000,85.0000000000
1855,90.0000000000,82.0000000000,85.0000000000
1856,90.0000000000,82.0000000000,85.0000000000
1857,90.0000000000,82.0000000000,85.0000000000
1858,90.0000000000,82.0000000000,85.0000000000
1859,90.0000000000,82.0000000000,85.0000000000
1860,90.0000000000,82.0000000000,85.0000000000
1861,90.0000000000,82.0000000000,85.0000000000
1862,90.0000000000,82.0000000000,85.0000000000
1863,90.0000000000,205.2648458549,320.0000000000
1864,90.0000000000,205.2648458549,506.1196123979
1865,219.7316632550,410.2905954633,697.4752240000
1866,366.4949912550,523.4430954633,813.3964000000
1867,453.6769836561,622.0678954633,850.0000000000
1868,505.1961276561,627.2284950716,845.7504296524
1869,483.2219341077,581.5107531362,754.3646227456
1870,430.3565582223,513.2043010753,641.8159135233
1871,319.8421496202,405.0268821684,500.6816119929
1872,217.8253758854,293.2956993727,385.5048387097
1873,154.8004291901,192.0537643368,264.5563440860
1874,91.2098920144,116.4892477598,155.1897849462
1875,90.0000000000,82.0000000000,85.0000000000
1876,90.0000000000,82.0000000000,85.0000000000
1877,90.0000000000,82.0000000000,85.0000000000
1878,90.0000000000,82.0000000000,85.0000000000
1879,90.0000000000,82.0000000000,85.0000000000
1880,90.0000000000,82.0000000000,85.0000000000
1881,90.0000000000,82.0000000000,85.0000000000
1882,90.0000000000,82.0000000000,85.0000000000
1883,90.0000000000,82.0000000000,85.0000000000
1884,90.0000000000,82.0000000000,85.0000000000
1885,90.0000000000,82.0000000000,85.0000000000
1886,90.0000000000,82.0000000000,85.0000000000
1887,90.0000000000,82.0000000000,211.7712649571
1888,90.0000000000,163.1740368278,441.6767465592
1889,141.2940618199,354.3817868278,638.1418225592
1890,320.9889734189,470.2955368278,755.8775749571
1891,411.2992850179,564.2320864362,820.5712889571
1892,447.7062370179,593.4919368278,806.2982786596
1893,442.0417213476,569.7096783153,764.4697844911
1894,412.2025815626,523.4059144265,645.0111823405
1895,350.2043019927,389.2204310035,539.1637634409
1896,240.5763445448,271.9919359319,378.3491397849
1897,165.9075268817,171.2607535841,229.7747307276
1898,112.0202155125,104.5940864695,155.0395698925
1899,90.0000000000,91.3817204301,85.0000000000
1900,90.0000000000,82.0000000000,85.0000000000
1901,90.0000000000,82.0000000000,85.0000000000
1902,90.0000000000,82.0000000000,85.0000000000
1903,90.0000000000,82.0000000000,85.0000000000
1904,90.0000000000,82.0000000000,85.0000000000
1905,90.0000000000,82.0000000000,85.0000000000
1906,90.0000000000,82.0000000000,85.0000000000
1907,90.0000000000,82.0000000000,85.0000000000
1908,90.0000000000,82.0000000000,85.0000000000
1909,90.0000000000,82.0000000000,85.0000000000
1910,90.0000000000,82.0000000000,228.5032076021
1911,90.0000000000,82.0000000000,228.5032076021
1912,90.0000000000,290.0834970662,463.5032076021
1913,187.6606919567,487.9299974578,636.1519740000
1914,353.1698755556,641.3614974578,765.4795240000
1915,463.3570515556,697.5217978495,835.6527796021
1916,506.4898915556,721.3413978495,850.0000000000
1917,473.7251603729,680.8790318101,807.1199995448
1918,410.5096765019,594.1720425628,675.4393543836
1919,339.8404291901,454.5430107527,536.1076344086
1920,252.5230098352,297.8790327060,369.8443010753
1921,158.7092468531,174.3521505376,204.3502150538
1922,103.3354834122,102.6317208781,91.8564520681
1923,90.0000000000,82.0000000000,85.0000000000
1924,90.0000000000,82.0000000000,85.0000000000
1925,90.0000000000,82.0000000000,85.0000000000
1926,90.0000000000,82.0000000000,85.0000000000
1927,90.0000000000,82.0000000000,85.0000000000
1928,90.0000000000,82.0000000000,85.0000000000
1929,90.0000000000,82.0000000000,85.0000000000
1930,90.0000000000,82.0000000000,85.0000000000
1931,90.0000000000,82.0000000000,85.0000000000
1932,90.0000000000,82.0000000000,85.0000000000
1933,90.0000000000,82.0000000000,85.0000000000
1934,90.0000000000,82.0000000000,216.0211069249
1935,90.0000000000,279.3090405582,216.0211069249
1936,90.0000000000,279.3090405582,451.0211069249
1937,135.0272865378,457.6035405582,623.6579345270
1938,312.4481505378,613.6552909499,757.7368089249
1939,365.6878705378,665.1155909499,804.1295685270
1940,430.9836545378,663.8413978495,769.0039771292
1941,419.6623637565,627.0887092294,722.1227947886
1942,358.3187083012,533.9301066309,623.7625801900
1943,320.0761276561,440.2150533155,495.2599995448
1944,220.6055900216,319.3709677419,351.3923651362
1945,132.5999990825,222.6720425628,239.6343006201
1946,93.6735479284,131.6908597671,149.1129032258
1947,90.0000000000,82.0000000000,85.0000000000
1948,90.0000000000,82.0000000000,85.0000000000
1949,90.0000000000,82.0000000000,85.0000000000
1950,90.0000000000,82.0000000000,85.0000000000
1951,90.0000000000,82.0000000000,85.0000000000
1952,90.0000000000,82.0000000000,85.0000000000
1953,90.0000000000,82.0000000000,85.0000000000
1954,90.0000000000,82.0000000000,85.0000000000
1955,90.0000000000,82.0000000000,85.0000000000
1956,90.0000000000,82.0000000000,85.0000000000
1957,90.0000000000,82.0000000000,85.0000000000
1958,90.0000000000,82.0000000000,85.0000000000
1959,90.0000000000,127.2987799948,194.4534403190
1960,90.0000000000,352.8987799948,429.4534403190
1961,334.4000000000,514.4377796032,616.3800539211
1962,387.5487782665,626.0157796032,752.2138139211
1963,476.4152506676,697.6978296032,842.4070963190
1964,547.7150030686,744.9704292116,836.9694614553
1965,552.7135474696,721.0403212367,769.9321496273
1966,505.7389242724,596.6048378137,661.0022571542
1967,410.9286016918,473.6559135305,531.3935474768
1968,288.4043006165,340.3118275090,396.3339780395
1969,228.7651612903,230.3602150538,264.9660215054
1970,153.6133333333,130.0510748208,144.2923655914
1971,90.0000000000,82.0000000000,85.0000000000
1972,90.0000000000,82.0000000000,85.0000000000
1973,90.0000000000,82.0000000000,85.0000000000
1974,90.0000000000,82.0000000000,85.0000000000
1975,90.0000000000,82.0000000000,85.0000000000
1976,90.0000000000,82.0000000000,85.0000000000
1977,90.0000000000,82.0000000000,85.0000000000
1978,90.0000000000,82.0000000000,85.0000000000
1979,90.0000000000,82.0000000000,85.0000000000
1980,90.0000000000,82.0000000000,85.0000000000
1981,90.0000000000,82.0000000000,85.0000000000
1982,90.0000000000,82.0000000000,205.4956736021
1983,90.0000000000,82.0000000000,205.4956736021
1984,90.0000000000,226.3956322914,408.6958496021
1985,217.8779633538,450.2331318997,621.7905596021
1986,365.4113389527,579.2481318997,759.8567260000
1987,456.3112185517,652.4811818997,827.5826920000
1988,483.6701061507,629.5134404122,850.0000000000
1989,469.5961276561,590.3682791219,789.9135483871
1990,397.5582781937,534.6559139785,684.8346241111
1991,317.2959130610,422.4059139785,544.4240869318
1992,242.5720425520,280.7016133512,412.0519354839
1993,178.9827956989,200.4811832437,251.2964511578
1994,112.9836559140,121.8387096774,134.8561285771
1995,90.0000000000,82.0000000000,85.0000000000
1996,90.0000000000,82.0000000000,85.0000000000
1997,90.0000000000,82.0000000000,85.0000000000
1998,90.0000000000,82.0000000000,85.0000000000
1999,90.0000000000,82.0000000000,85.0000000000
2000,90.0000000000,82.0000000000,85.0000000000
2001,90.0000000000,82.0000000000,85.0000000000
2002,90.0000000000,82.0000000000,85.0000000000
2003,90.0000000000,82.0000000000,85.0000000000
2004,90.0000000000,82.0000000000,85.0000000000
2005,90.0000000000,82.0000000000,85.0000000000
2006,90.0000000000,82.0000000000,85.0000000000
2007,90.0000000000,82.0000000000,185.8587430143
2008,90.0000000000,272.1093802202,420.8587430143
2009,256.7800673835,469.2156306119,596.1935594122
2010,418.2344669824,614.2693806119,742.7595810143
2011,508.6290033835,710.7204310035,804.5762370143
2012,558.4756993835,663.1155922938,799.9716138135
2013,516.4756989247,611.4435497310,747.3686026057
2014,467.7668817204,536.0806469532,661.8995708028
2015,372.8464520716,449.4086034945,510.4960219605
2016,239.8206451613,309.8145174730,384.3127961541
2017,146.4610752688,213.2903234766,272.4864520681
2018,90.0000000000,115.7903230286,153.8065591398
2019,90.0000000000,82.0000000000,90.6632258065
2020,90.0000000000,82.0000000000,85.0000000000
2021,90.0000000000,82.0000000000,85.0000000000
2022,90.0000000000,82.0000000000,85.0000000000
2023,90.0000000000,82.0000000000,85.0000000000
2024,90.0000000000,82.0000000000,85.0000000000
2025,90.0000000000,82.0000000000,85.0000000000
2026,90.0000000000,82.0000000000,85.0000000000
2027,90.0000000000,82.0000000000,85.0000000000
2028,90.0000000000,82.0000000000,85.0000000000
2029,90.0000000000,82.0000000000,85.0000000000
2030,90.0000000000,82.0000000000,85.0000000000
2031,90.0000000000,263.4894492167,85.0000000000
2032,90.0000000000,489.0894492167,292.1865185769
2033,208.2320239140,670.1921996084,463.2355929748
2034,360.6263275130,767.5291996084,621.8112433727
2035,425.3686395130,820.0000000000,690.8623269748
2036,478.3436559140,801.1720425628,704.3022589748
2037,468.1647311828,753.9354834230,679.9396787848
2038,435.4903221219,614.7419350359,581.1834417705
2039,340.0193543800,490.2069887993,462.3492477670
2040,218.7337629821,406.2392477598,294.0375273369
2041,178.9002145950,286.7983875448,184.6282800250
2042,142.9191393262,159.7284950716,94.3663440860
2043,90.0000000000,90.0913982974,85.0000000000
2044,90.0000000000,82.0000000000,85.0000000000
2045,90.0000000000,82.0000000000,85.0000000000
2046,90.0000000000,82.0000000000,85.0000000000
2047,90.0000000000,82.0000000000,85.0000000000
2048,90.0000000000,82.0000000000,85.0000000000
2049,90.0000000000,82.0000000000,85.0000000000
2050,90.0000000000,82.0000000000,85.0000000000
2051,90.0000000000,82.0000000000,85.0000000000
2052,90.0000000000,82.0000000000,85.0000000000
2053,90.0000000000,82.0000000000,85.0000000000
2054,90.0000000000,82.0000000000,85.0000000000
2055,90.0000000000,82.0000000000,320.0000000000
2056,90.0000000000,307.6000000000,387.4616268281
2057,153.4234484866,486.8585439730,583.8311984302
2058,300.8605680856,636.3420435814,712.4782828281
2059,412.4554880856,710.1155931898,753.9167728281
2060,481.3729036845,708.4247329747,740.9274184445
2061,463.7066675841,694.1989260751,705.5718275018
2062,405.4597854050,581.5376353046,619.9116129032
2063,357.6516133620,450.7123664874,483.7753767992
2064,243.6193557562,326.2123664874,356.3358069068
2065,114.6675273405,202.9811832437,237.5449462366
2066,90.0000000000,122.2956989247,145.4258069068
2067,90.0000000000,82.0000000000,85.0000000000
2068,90.0000000000,82.0000000000,85.0000000000
2069,90.0000000000,82.0000000000,85.0000000000
2070,90.0000000000,82.0000000000,85.0000000000
2071,90.0000000000,82.0000000000,85.0000000000
2072,90.0000000000,82.0000000000,85.0000000000
2073,90.0000000000,82.0000000000,85.0000000000
2074,90.0000000000,82.0000000000,85.0000000000
2075,90.0000000000,82.0000000000,85.0000000000
2076,90.0000000000,82.0000000000,85.0000000000
2077,90.0000000000,82.0000000000,85.0000000000
2078,90.0000000000,82.0000000000,85.0000000000
2079,90.0000000000,123.6200404686,94.9180427418
2080,90.0000000000,349.2200404686,329.9180427418
2081,265.0541478432,569.6617904686,534.4412687418
2082,394.9365802443,692.5315408602,653.7528367418
2083,517.7934522443,758.3738408602,712.7163111397
2084,555.5840846453,773.2634408602,720.5215067418
2085,529.0817195126,723.1370972222,677.2181729533
2086,472.2799995413,630.6908602151,608.9282804802
2087,361.7380640574,519.5295694445,490.4218288673
2088,276.0172043011,387.4086017026,346.1035488422
2089,186.6765586810,245.9919354839,255.6077419355
2090,136.4916124445,160.6424731183,156.2919354839
2091,90.0000000000,82.0000000000,105.6574193548
2092,90.0000000000,82.0000000000,85.0000000000
2093,90.0000000000,82.0000000000,85.0000000000
2094,90.0000000000,82.0000000000,85.0000000000
2095,90.0000000000,82.0000000000,85.0000000000
2096,90.0000000000,82.0000000000,85.0000000000
2097,90.0000000000,82.0000000000,85.0000000000
2098,90.0000000000,82.0000000000,85.0000000000
2099,90.0000000000,82.0000000000,85.0000000000
2100,90.0000000000,82.0000000000,85.0000000000
2101,90.0000000000,82.0000000000,85.0000000000
2102,90.0000000000,82.0000000000,85.0000000000
2103,90.0000000000,82.0000000000,320.0000000000
2104,90.0000000000,278.1212716514,413.6188001686
2105,211.2807114556,440.7060216514,618.7747397707
2106,365.3354318566,559.6042720430,741.3811957707
2107,490.1775838566,631.5918220430,798.0645113728
2108,566.0855918566,643.4381720430,811.3373113728
2109,545.8455923153,621.0806447133,754.3370958639
2110,441.3397858637,570.6774189069,612.7832253513
2111,352.7643019927,460.1747311828,501.7192468567
2112,247.7195708099,336.1586021505,380.9164511578
2113,161.1729036845,222.4973122759,223.0287096774
2114,95.6141940071,140.5887101254,135.4023660465
2115,90.0000000000,111.1397849462,85.0000000000
2116,90.0000000000,82.0000000000,85.0000000000
2117,90.0000000000,82.0000000000,85.0000000000
2118,90.0000000000,82.0000000000,85.0000000000
2119,90.0000000000,82.0000000000,85.0000000000
2120,90.0000000000,82.0000000000,85.0000000000
2121,90.0000000000,82.0000000000,85.0000000000
2122,90.0000000000,82.0000000000,85.0000000000
2123,90.0000000000,82.0000000000,85.0000000000
2124,90.0000000000,82.0000000000,85.0000000000
2125,90.0000000000,82.0000000000,85.0000000000
2126,90.0000000000,82.0000000000,85.0000000000
2127,90.0000000000,82.0000000000,145.6758691828
2128,90.0000000000,221.7783205431,380.6758691828
2129,163.8321191687,421.0818205431,547.7973411828
2130,318.7892391687,556.0658209347,674.9163611828
2131,419.4230075698,615.2458709347,732.6382835807
2132,467.4167755698,626.8924713263,749.4447311828
2133,428.9677433117,620.6908588711,724.6997854014
2134,383.5621514551,547.2768808245,625.0559144336
2135,300.2855918566,447.2983866488,511.4109677419
2136,203.6227956989,356.5752679212,379.8473118280
2137,130.5230102940,194.5134404122,258.2843006201
2138,90.0000000000,106.3145161290,164.8678485521
2139,90.0000000000,95.7903225806,101.1099995448
2140,90.0000000000,82.0000000000,85.0000000000
2141,90.0000000000,82.0000000000,85.0000000000
2142,90.0000000000,82.0000000000,85.0000000000
2143,90.0000000000,82.0000000000,85.0000000000
2144,90.0000000000,82.0000000000,85.0000000000
2145,90.0000000000,82.0000000000,85.0000000000
2146,90.0000000000,82.0000000000,85.0000000000
2147,90.0000000000,82.0000000000,85.0000000000
2148,90.0000000000,82.0000000000,85.0000000000
2149,90.0000000000,82.0000000000,85.0000000000
2150,90.0000000000,82.0000000000,85.0000000000
2151,90.0000000000,82.0000000000,161.1414386666
2152,90.0000000000,271.7439044903,396.1414386666
2153,208.6532416923,464.5144040987,562.7853906666
2154,375.1129536923,608.1111537071,704.4448950645
2155,464.2922580933,690.8617037071,758.7644874624
2156,501.0120420933,734.7150533155,786.9478494624
2157,489.8421500789,697.4650537634,748.6698924731
2158,477.3036559140,598.5403225806,682.4420434659
2159,400.9776339499,489.6102155017,519.8269897025
2160,288.9686016918,360.6612903226,400.2668817204
2161,193.3380640574,248.4650533155,274.1837629857
2162,151.7965586810,151.7311823477,182.7337629857
2163,90.0000000000,82.0000000000,85.0000000000
2164,90.0000000000,82.0000000000,85.0000000000
2165,90.0000000000,82.0000000000,85.0000000000
2166,90.0000000000,82.0000000000,85.0000000000
2167,90.0000000000,82.0000000000,85.0000000000
2168,90.0000000000,82.0000000000,85.0000000000
2169,90.0000000000,82.0000000000,85.0000000000
2170,90.0000000000,82.0000000000,85.0000000000
2171,90.0000000000,82.0000000000,85.0000000000
2172,90.0000000000,82.0000000000,85.0000000000
2173,90.0000000000,82.0000000000,85.0000000000
2174,90.0000000000,82.0000000000,85.0000000000
2175,90.0000000000,95.2483746182,121.6111416202
2176,90.0000000000,320.8483746182,356.6111416202
2177,138.3545360865,515.1698742266,542.7259712224
2178,328.6616720865,628.9568738349,661.4764528245
2179,431.8341916854,694.1881738349,725.0957468245
2180,474.1488560865,681.1935501790,728.9375264266
2181,482.2997844875,632.6935497310,690.7688172043
2182,436.0408592976,541.5241944444,602.7461285771
2183,343.0748373335,431.8413987454,497.8409677419
2184,240.0258055341,305.7016133512,371.2890327132
2185,177.7991393262,198.4112907706,244.4002155089
2186,121.9987092187,90.9919359319,160.8569892473
2187,90.0000000000,82.5107526882,85.0000000000
2188,90.0000000000,82.0000000000,85.0000000000
2189,90.0000000000,82.0000000000,85.0000000000
2190,90.0000000000,82.0000000000,85.0000000000
2191,90.0000000000,82.0000000000,85.0000000000
2192,90.0000000000,82.0000000000,85.0000000000
2193,90.0000000000,82.0000000000,85.0000000000
2194,90.0000000000,82.0000000000,85.0000000000
2195,90.0000000000,82.0000000000,85.0000000000
2196,90.0000000000,82.0000000000,85.0000000000
2197,90.0000000000,82.0000000000,85.0000000000
2198,90.0000000000,82.0000000000,85.0000000000
2199,90.0000000000,82.0000000000,231.7630624766
2200,90.0000000000,294.5252687941,450.4468244766
2201,306.4688400000,484.4992684025,644.1661608745
2202,374.5668606738,623.3842687941,785.3123308745
2203,509.1669646738,710.2238184025,849.3852692724
2204,524.1208606738,749.1774180109,813.4539794049
2205,500.9217208888,701.2150524195,751.8380649713
2206,400.9716133620,593.8091388890,657.9569892473
2207,337.6658064516,494.6102146058,532.5952683621
2208,238.0438709677,373.5107526882,355.2979569892
2209,151.8963445448,236.3951612903,229.3650542186
2210,101.7526886308,167.8602150538,140.4413978495
2211,90.0000000000,103.7204296595,85.0000000000
2212,90.0000000000,82.0000000000,85.0000000000
2213,90.0000000000,82.0000000000,85.0000000000
2214,90.0000000000,82.0000000000,85.0000000000
2215,90.0000000000,82.0000000000,85.0000000000
2216,90.0000000000,82.0000000000,85.0000000000
2217,90.0000000000,82.0000000000,85.0000000000
2218,90.0000000000,82.0000000000,85.0000000000
2219,90.0000000000,82.0000000000,85.0000000000
2220,90.0000000000,82.0000000000,85.0000000000
2221,90.0000000000,82.0000000000,85.0000000000
2222,90.0000000000,82.0000000000,85.0000000000
2223,90.0000000000,116.3224645824,149.4889913799
2224,90.0000000000,341.9224645824,384.4889913799
2225,201.4696284446,522.0264645824,579.0678637778
2226,364.5724124446,675.6694641908,709.4698341757
2227,436.8587884446,704.1937641908,765.0787297778
2228,491.8190848457,720.9516137992,765.9956993799
2229,492.1131164446,698.4731187276,715.5230107527
2230,463.7604282726,608.5268821684,638.0699995448
2231,367.1746222797,488.8844086022,487.2263436309
2232,274.9574179786,335.4327956989,392.1103221255
2233,175.7346227384,202.4435483871,272.8824731183
2234,112.6395694337,129.6747311828,162.6146236559
2235,90.0000000000,90.1182795699,101.5333328782
2236,90.0000000000,82.0000000000,85.0000000000
2237,90.0000000000,82.0000000000,85.0000000000
2238,90.0000000000,82.0000000000,85.0000000000
2239,90.0000000000,82.0000000000,85.0000000000
2240,90.0000000000,82.0000000000,85.0000000000
2241,90.0000000000,82.0000000000,85.0000000000
2242,90.0000000000,82.0000000000,85.0000000000
2243,90.0000000000,82.0000000000,85.0000000000
2244,90.0000000000,82.0000000000,85.0000000000
2245,90.0000000000,82.0000000000,85.0000000000
2246,90.0000000000,82.0000000000,85.0000000000
2247,90.0000000000,132.2701815978,172.7880731827
2248,90.0000000000,357.8701815978,407.7880731827
2249,291.7604072834,530.7009315978,578.2044327848
2250,454.2976872834,669.0101819894,706.0039191827
2251,535.5839996844,748.7997319894,780.2241571827
2252,554.1113996844,759.0833319894,800.2896787848
2253,505.7526895482,727.2768808245,771.3796787848
2254,434.4443019927,605.7311818997,650.8149471469
2255,373.2718288745,462.3252679212,551.7681729533
2256,278.9625811039,338.3225797492,406.1525815555
2257,193.5169897060,222.1344081542,251.0779574444
2258,110.9329032258,122.2419350359,164.0934408602
2259,90.0000000000,82.0000000000,85.0000000000
2260,90.0000000000,82.0000000000,85.0000000000
2261,90.0000000000,82.0000000000,85.0000000000
2262,90.0000000000,82.0000000000,85.0000000000
2263,90.0000000000,82.0000000000,85.0000000000
2264,90.0000000000,82.0000000000,85.0000000000
2265,90.0000000000,82.0000000000,85.0000000000
2266,90.0000000000,82.0000000000,85.0000000000
2267,90.0000000000,82.0000000000,85.0000000000
2268,90.0000000000,82.0000000000,85.0000000000
2269,90.0000000000,82.0000000000,85.0000000000
2270,90.0000000000,82.0000000000,85.0000000000
2271,90.0000000000,82.0000000000,201.7696844517
2272,90.0000000000,298.5231577956,422.3754644517
2273,319.4279258492,494.7716577956,597.0775664517
2274,319.4279258492,649.8716574039,740.3128868496
2275,410.3879658492,704.3282077956,805.9019508496
2276,447.3483898492,733.9758077956,806.8308588496
2277,433.8662388528,688.7553772401,776.6098911077
2278,351.0929050607,556.6182800179,661.2344072367
2279,282.5432271827,464.8655918458,517.9561281220
2280,237.5759148960,347.8924731183,366.3592464015
2281,178.9415062938,210.4139789426,236.8075259714
2282,120.7187101362,127.2150542114,147.7063436309
2283,90.0000000000,82.0000000000,85.0000000000
2284,90.0000000000,82.0000000000,85.0000000000
2285,90.0000000000,82.0000000000,85.0000000000
2286,90.0000000000,82.0000000000,85.0000000000
2287,90.0000000000,82.0000000000,85.0000000000
2288,90.0000000000,82.0000000000,85.0000000000
2289,90.0000000000,82.0000000000,85.0000000000
2290,90.0000000000,82.0000000000,85.0000000000
2291,90.0000000000,82.0000000000,85.0000000000
2292,90.0000000000,82.0000000000,85.0000000000
2293,90.0000000000,82.0000000000,85.0000000000
2294,90.0000000000,82.0000000000,85.0000000000
2295,90.0000000000,82.0000000000,163.6300121290
2296,90.0000000000,307.6000000000,398.6300121290
2297,98.8399388101,498.8620816871,587.9084117311
2298,273.5295388101,640.8608316871,736.1218781290
2299,389.1672104091,711.3091316871,803.3942005269
2300,446.2210748101,717.1747320788,814.0645161290
2301,438.8636549965,674.1451621863,735.3513973943
2302,394.6692463944,599.5618284050,641.2654829607
2303,316.8292468531,461.9623660394,535.1312889571
2304,224.9286021505,366.2661290323,416.9777410252
2305,141.6301075269,213.9489247312,273.3194619104
2306,90.0000000000,129.7822576165,170.0707526882
2307,90.0000000000,82.0000000000,99.0479569892
2308,90.0000000000,82.0000000000,85.0000000000
2309,90.0000000000,82.0000000000,85.0000000000
2310,90.0000000000,82.0000000000,85.0000000000
2311,90.0000000000,82.0000000000,85.0000000000
2312,90.0000000000,82.0000000000,85.0000000000
2313,90.0000000000,82.0000000000,85.0000000000
2314,90.0000000000,82.0000000000,85.0000000000
2315,90.0000000000,82.0000000000,85.0000000000
2316,90.0000000000,82.0000000000,85.0000000000
2317,90.0000000000,82.0000000000,85.0000000000
2318,90.0000000000,82.0000000000,85.0000000000
2319,90.0000000000,82.0000000000,151.9996148819
2320,90.0000000000,210.0366558909,386.9996148819
2321,164.3374635120,421.0196554993,563.9341224840
2322,321.1234475120,549.3649054993,720.3848088819
2323,426.2210875120,632.7382054993,789.5313964840
2324,467.4167751110,672.7258051077,789.0372033908
2325,429.9587105949,614.6290313621,768.7850533083
2326,381.3324740358,567.6801066309,676.6382791147
2327,327.7711832544,433.9247302868,547.2890318029
2328,247.6933337921,310.6612889786,401.9055909427
2329,147.3419354839,211.3010743728,248.2648382545
2330,90.0000000000,114.7553754481,150.5877419355
2331,90.0000000000,87.3360210574,85.0000000000
2332,90.0000000000,82.0000000000,85.0000000000
2333,90.0000000000,82.0000000000,85.0000000000
2334,90.0000000000,82.0000000000,85.0000000000
2335,90.0000000000,82.0000000000,85.0000000000
2336,90.0000000000,82.0000000000,85.0000000000
2337,90.0000000000,82.0000000000,85.0000000000
2338,90.0000000000,82.0000000000,85.0000000000
2339,90.0000000000,82.0000000000,85.0000000000
2340,90.0000000000,82.0000000000,85.0000000000
2341,90.0000000000,82.0000000000,85.0000000000
2342,90.0000000000,82.0000000000,85.0000000000
2343,90.0000000000,90.2318852815,320.0000000000
2344,90.0000000000,315.8318852815,332.3650856990
2345,118.5321967597,487.6638852815,538.1656776990
2346,300.2484847597,601.2276348899,659.7693420969
2347,426.3660283586,672.8979344983,743.7548644948
2348,463.7957007597,683.6397844983,779.3278480969
2349,446.9139798708,655.4623646954,754.0366657564
2350,392.4658078278,583.5672034051,633.6767732832
2351,306.2025815626,469.4489242832,522.3943006201
2352,221.8855918566,369.2903221327,371.7260215054
2353,158.7367746523,244.1102150538,231.2632258065
2354,101.2984950824,114.4596774194,146.7231182796
2355,90.0000000000,82.0000000000,85.0000000000
2356,90.0000000000,82.0000000000,85.0000000000
2357,90.0000000000,82.0000000000,85.0000000000
2358,90.0000000000,82.0000000000,85.0000000000
2359,90.0000000000,82.0000000000,85.0000000000
