Region,Hour,方案,FacilityLoad_MW,AvailableRenewable_MW,u_直接新能源_MW,qR_新能源充电_MW,qG_电网充电_MW,d_放电_MW,gL_电网供负荷_MW,s_新能源售电_MW,w_弃电_MW,SOC_MWh,GridPurchase_MW,NetGridImport_MW
RegionA,93,E1_BESS协同调度,368.469,510.22,368.469,0.0,0.0,0.0,0.0,0.0,141.75100000000003,157.5,0.0,0.0
RegionA,94,E0_无储能调度,392.7825,500.0,392.7825,0.0,0.0,0.0,0.0,0.0,107.21749999999997,157.5,0.0,0.0
RegionA,94,E1_BESS协同调度,392.7825,500.0,392.7825,0.0,0.0,0.0,0.0,0.0,107.21749999999997,157.5,0.0,0.0
RegionA,95,E0_无储能调度,452.76300044995503,510.22,452.76300044995503,0.0,0.0,0.0,0.0,0.0,57.456999550045,157.5,0.0,0.0
RegionA,95,E1_BESS协同调度,452.76300044995503,510.22,452.76300044995503,0.0,0.0,0.0,0.0,0.0,57.456999550045,157.5,0.0,0.0
RegionA,96,E0_无储能调度,465.628500449955,540.19,465.628500449955,0.0,0.0,0.0,0.0,0.0,74.56149955004503,157.5,0.0,0.0
RegionA,96,E1_BESS协同调度,465.628500449955,540.19,465.628500449955,0.0,0.0,0.0,0.0,0.0,74.56149955004503,157.5,0.0,0.0
RegionA,97,E0_无储能调度,543.725999550045,587.87,543.725999550045,0.0,0.0,0.0,0.0,0.0,44.144000449955,157.5,0.0,0.0
RegionA,97,E1_BESS协同调度,543.725999550045,587.87,543.725999550045,0.0,0.0,0.0,0.0,0.0,44.144000449955,157.5,0.0,0.0
RegionA,98,E0_无储能调度,515.605499550045,650.0,515.605499550045,0.0,0.0,0.0,0.0,0.0,134.394500449955,157.5,0.0,0.0
RegionA,98,E1_BESS协同调度,515.605499550045,650.0,515.605499550045,0.0,0.0,0.0,0.0,0.0,134.394500449955,157.5,0.0,0.0
RegionA,99,E0_无储能调度,544.32,722.35,544.32,0.0,0.0,0.0,0.0,0.0,178.02999999999997,157.5,0.0,0.0
RegionA,99,E1_BESS协同调度,544.32,722.35,544.32,0.0,0.0,0.0,0.0,0.0,178.02999999999997,157.5,0.0,0.0
RegionA,100,E0_无储能调度,544.319999550045,800.0,544.319999550045,0.0,0.0,0.0,0.0,0.0,255.68000044995495,157.5,0.0,0.0
RegionA,100,E1_BESS协同调度,544.319999550045,800.0,544.319999550045,0.0,0.0,0.0,0.0,0.0,255.68000044995495,157.5,0.0,0.0
RegionA,101,E0_无储能调度,544.3199995500449,877.65,544.3199995500449,0.0,0.0,0.0,0.0,0.0,333.33000044995504,157.5,0.0,0.0
RegionA,101,E1_BESS协同调度,544.3199995500449,877.65,544.3199995500449,0.0,0.0,0.0,0.0,0.0,333.33000044995504,157.5,0.0,0.0
RegionA,102,E0_无储能调度,544.320000449955,950.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,405.67999955004495,157.5,0.0,0.0
RegionA,102,E1_BESS协同调度,544.320000449955,950.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,405.67999955004495,157.5,0.0,0.0
RegionA,103,E0_无储能调度,544.319999550045,1012.13,544.319999550045,0.0,0.0,0.0,0.0,0.0,467.81000044995494,157.5,0.0,0.0
RegionA,103,E1_BESS协同调度,544.319999550045,1012.13,544.319999550045,0.0,0.0,0.0,0.0,0.0,467.81000044995494,157.5,0.0,0.0
RegionA,104,E0_无储能调度,544.32,1059.81,544.32,0.0,0.0,0.0,0.0,0.0,515.4899999999999,157.5,0.0,0.0
RegionA,104,E1_BESS协同调度,544.32,1059.81,544.32,0.0,0.0,0.0,0.0,0.0,515.4899999999999,157.5,0.0,0.0
RegionA,105,E0_无储能调度,544.319999550045,1089.78,544.319999550045,0.0,0.0,0.0,0.0,0.0,545.4600004499549,157.5,0.0,0.0
RegionA,105,E1_BESS协同调度,544.319999550045,1089.78,544.319999550045,0.0,0.0,0.0,0.0,0.0,545.4600004499549,157.5,0.0,0.0
RegionA,106,E0_无储能调度,544.319999550045,1100.0,544.319999550045,0.0,0.0,0.0,0.0,0.0,555.680000449955,157.5,0.0,0.0
RegionA,106,E1_BESS协同调度,544.319999550045,1100.0,544.319999550045,0.0,0.0,0.0,0.0,0.0,555.680000449955,157.5,0.0,0.0
RegionA,107,E0_无储能调度,530.6175004499551,1089.78,530.6175004499551,0.0,0.0,0.0,0.0,0.0,559.1624995500449,157.5,0.0,0.0
RegionA,107,E1_BESS协同调度,530.6175004499551,1089.78,530.6175004499551,0.0,0.0,0.0,0.0,0.0,559.1624995500449,157.5,0.0,0.0
RegionA,108,E0_无储能调度,472.87800000000004,1059.81,472.87800000000004,0.0,0.0,0.0,0.0,0.0,586.9319999999999,157.5,0.0,0.0
RegionA,108,E1_BESS协同调度,472.87800000000004,1059.81,472.87800000000004,0.0,0.0,0.0,0.0,0.0,586.9319999999999,157.5,0.0,0.0
RegionA,109,E0_无储能调度,454.207500449955,1012.13,454.207500449955,0.0,0.0,0.0,0.0,0.0,557.922499550045,157.5,0.0,0.0
RegionA,109,E1_BESS协同调度,454.207500449955,1012.13,454.207500449955,0.0,0.0,0.0,0.0,0.0,557.922499550045,157.5,0.0,0.0
RegionA,110,E0_无储能调度,396.2655000000001,950.0,396.2655000000001,0.0,0.0,0.0,0.0,0.0,553.7344999999999,157.5,0.0,0.0
RegionA,110,E1_BESS协同调度,396.2655000000001,950.0,396.2655000000001,0.0,0.0,0.0,0.0,0.0,553.7344999999999,157.5,0.0,0.0
RegionA,111,E0_无储能调度,378.326699550045,877.65,378.326699550045,0.0,0.0,0.0,0.0,0.0,499.32330044995496,157.5,0.0,0.0
RegionA,111,E1_BESS协同调度,378.326699550045,877.65,378.326699550045,0.0,0.0,0.0,0.0,0.0,499.32330044995496,157.5,0.0,0.0
RegionA,112,E0_无储能调度,318.991500449955,800.0,318.991500449955,0.0,0.0,0.0,0.0,0.0,481.008499550045,157.5,0.0,0.0
RegionA,112,E1_BESS协同调度,318.991500449955,800.0,318.991500449955,0.0,0.0,0.0,0.0,0.0,481.008499550045,157.5,0.0,0.0
RegionA,113,E0_无储能调度,309.973499550045,722.35,309.973499550045,0.0,0.0,0.0,0.0,0.0,412.376500449955,157.5,0.0,0.0
RegionA,113,E1_BESS协同调度,309.973499550045,722.35,309.973499550045,0.0,0.0,0.0,0.0,0.0,412.376500449955,157.5,0.0,0.0
RegionA,114,E0_无储能调度,316.64249955004504,650.0,316.64249955004504,0.0,0.0,0.0,0.0,0.0,333.35750044995496,157.5,0.0,0.0
RegionA,114,E1_BESS协同调度,316.64249955004504,650.0,316.64249955004504,0.0,0.0,0.0,0.0,0.0,333.35750044995496,157.5,0.0,0.0
RegionA,115,E0_无储能调度,343.08900000000006,587.87,343.08900000000006,0.0,0.0,0.0,0.0,0.0,244.78099999999995,157.5,0.0,0.0
RegionA,115,E1_BESS协同调度,343.08900000000006,587.87,343.08900000000006,0.0,0.0,0.0,0.0,0.0,244.78099999999995,157.5,0.0,0.0
RegionA,116,E0_无储能调度,293.085000449955,540.19,293.085000449955,0.0,0.0,0.0,0.0,0.0,247.10499955004508,157.5,0.0,0.0
RegionA,116,E1_BESS协同调度,293.085000449955,540.19,293.085000449955,0.0,0.0,0.0,0.0,0.0,247.10499955004508,157.5,0.0,0.0
RegionA,117,E0_无储能调度,334.395,510.22,334.395,0.0,0.0,0.0,0.0,0.0,175.82500000000005,157.5,0.0,0.0
RegionA,117,E1_BESS协同调度,334.395,510.22,334.395,0.0,0.0,0.0,0.0,0.0,175.82500000000005,157.5,0.0,0.0
RegionA,118,E0_无储能调度,417.582,500.0,417.582,0.0,0.0,0.0,0.0,0.0,82.418,157.5,0.0,0.0
RegionA,118,E1_BESS协同调度,417.582,500.0,417.582,0.0,0.0,0.0,0.0,0.0,82.418,157.5,0.0,0.0
RegionA,119,E0_无储能调度,469.867499550045,510.22,469.867499550045,0.0,0.0,0.0,0.0,0.0,40.352500449955016,157.5,0.0,0.0
RegionA,119,E1_BESS协同调度,469.867499550045,510.22,469.867499550045,0.0,0.0,0.0,0.0,0.0,40.352500449955016,157.5,0.0,0.0
RegionA,120,E0_无储能调度,465.7635,540.19,465.7635,0.0,0.0,0.0,0.0,0.0,74.42650000000003,157.5,0.0,0.0
RegionA,120,E1_BESS协同调度,465.7635,540.19,465.7635,0.0,0.0,0.0,0.0,0.0,74.42650000000003,157.5,0.0,0.0
RegionA,121,E0_无储能调度,533.7360004499551,587.87,533.7360004499551,0.0,0.0,0.0,0.0,0.0,54.133999550044905,157.5,0.0,0.0
RegionA,121,E1_BESS协同调度,533.7360004499551,587.87,533.7360004499551,0.0,0.0,0.0,0.0,0.0,54.133999550044905,157.5,0.0,0.0
RegionA,122,E0_无储能调度,544.3199995500449,650.0,544.3199995500449,0.0,0.0,0.0,0.0,0.0,105.68000044995506,157.5,0.0,0.0
RegionA,122,E1_BESS协同调度,544.3199995500449,650.0,544.3199995500449,0.0,0.0,0.0,0.0,0.0,105.68000044995506,157.5,0.0,0.0
RegionA,123,E0_无储能调度,544.319999550045,722.35,544.319999550045,0.0,0.0,0.0,0.0,0.0,178.03000044995497,157.5,0.0,0.0
RegionA,123,E1_BESS协同调度,544.319999550045,722.35,544.319999550045,0.0,0.0,0.0,0.0,0.0,178.03000044995497,157.5,0.0,0.0
RegionA,124,E0_无储能调度,544.320000449955,800.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,255.67999955004495,157.5,0.0,0.0
RegionA,124,E1_BESS协同调度,544.320000449955,800.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,255.67999955004495,157.5,0.0,0.0
RegionA,125,E0_无储能调度,544.32,877.65,544.32,0.0,0.0,0.0,0.0,0.0,333.3299999999999,157.5,0.0,0.0
RegionA,125,E1_BESS协同调度,544.32,877.65,544.32,0.0,0.0,0.0,0.0,0.0,333.3299999999999,157.5,0.0,0.0
RegionA,126,E0_无储能调度,544.320000449955,950.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,405.67999955004495,157.5,0.0,0.0
RegionA,126,E1_BESS协同调度,544.320000449955,950.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,405.67999955004495,157.5,0.0,0.0
RegionA,127,E0_无储能调度,544.319999550045,1012.13,544.319999550045,0.0,0.0,0.0,0.0,0.0,467.81000044995494,157.5,0.0,0.0
RegionA,127,E1_BESS协同调度,544.319999550045,1012.13,544.319999550045,0.0,0.0,0.0,0.0,0.0,467.81000044995494,157.5,0.0,0.0
RegionA,128,E0_无储能调度,544.32,1059.81,544.32,0.0,0.0,0.0,0.0,0.0,515.4899999999999,157.5,0.0,0.0
RegionA,128,E1_BESS协同调度,544.32,1059.81,544.32,0.0,0.0,0.0,0.0,0.0,515.4899999999999,157.5,0.0,0.0
RegionA,129,E0_无储能调度,544.32,1089.78,544.32,0.0,0.0,0.0,0.0,0.0,545.4599999999999,157.5,0.0,0.0
RegionA,129,E1_BESS协同调度,544.32,1089.78,544.32,0.0,0.0,0.0,0.0,0.0,545.4599999999999,157.5,0.0,0.0
RegionA,130,E0_无储能调度,542.538,1100.0,542.538,0.0,0.0,0.0,0.0,0.0,557.462,157.5,0.0,0.0
RegionA,130,E1_BESS协同调度,542.538,1100.0,542.538,0.0,0.0,0.0,0.0,0.0,557.462,157.5,0.0,0.0
RegionA,131,E0_无储能调度,541.579500449955,1089.78,541.579500449955,0.0,0.0,0.0,0.0,0.0,548.2004995500449,157.5,0.0,0.0
RegionA,131,E1_BESS协同调度,541.579500449955,1089.78,541.579500449955,0.0,0.0,0.0,0.0,0.0,548.2004995500449,157.5,0.0,0.0
RegionA,132,E0_无储能调度,488.72699955004504,1059.81,488.72699955004504,0.0,0.0,0.0,0.0,0.0,571.0830004499549,157.5,0.0,0.0
RegionA,132,E1_BESS协同调度,488.72699955004504,1059.81,488.72699955004504,0.0,0.0,0.0,0.0,0.0,571.0830004499549,157.5,0.0,0.0
RegionA,133,E0_无储能调度,469.11285044995503,1012.13,469.11285044995503,0.0,0.0,0.0,0.0,0.0,543.0171495500449,157.5,0.0,0.0
RegionA,133,E1_BESS协同调度,469.11285044995503,1012.13,469.11285044995503,0.0,0.0,0.0,0.0,0.0,543.0171495500449,157.5,0.0,0.0
RegionA,134,E0_无储能调度,419.86079955004504,950.0,419.86079955004504,0.0,0.0,0.0,0.0,0.0,530.139200449955,157.5,0.0,0.0
RegionA,134,E1_BESS协同调度,419.86079955004504,950.0,419.86079955004504,0.0,0.0,0.0,0.0,0.0,530.139200449955,157.5,0.0,0.0
RegionA,135,E0_无储能调度,383.76450000000006,877.65,383.76450000000006,0.0,0.0,0.0,0.0,0.0,493.8854999999999,157.5,0.0,0.0
RegionA,135,E1_BESS协同调度,383.76450000000006,877.65,383.76450000000006,0.0,0.0,0.0,0.0,0.0,493.8854999999999,157.5,0.0,0.0
RegionA,136,E0_无储能调度,306.031499550045,800.0,306.031499550045,0.0,0.0,0.0,0.0,0.0,493.968500449955,157.5,0.0,0.0
RegionA,136,E1_BESS协同调度,306.031499550045,800.0,306.031499550045,0.0,0.0,0.0,0.0,0.0,493.968500449955,157.5,0.0,0.0
RegionA,137,E0_无储能调度,307.408500449955,722.35,307.408500449955,0.0,0.0,0.0,0.0,0.0,414.941499550045,157.5,0.0,0.0
RegionA,137,E1_BESS协同调度,307.408500449955,722.35,307.408500449955,0.0,0.0,0.0,0.0,0.0,414.941499550045,157.5,0.0,0.0
RegionA,138,E0_无储能调度,308.339999550045,650.0,308.339999550045,0.0,0.0,0.0,0.0,0.0,341.660000449955,157.5,0.0,0.0
RegionA,138,E1_BESS协同调度,308.339999550045,650.0,308.339999550045,0.0,0.0,0.0,0.0,0.0,341.660000449955,157.5,0.0,0.0
RegionA,139,E0_无储能调度,305.03249955004503,587.87,305.03249955004503,0.0,0.0,0.0,0.0,0.0,282.837500449955,157.5,0.0,0.0
RegionA,139,E1_BESS协同调度,305.03249955004503,587.87,305.03249955004503,0.0,0.0,0.0,0.0,0.0,282.837500449955,157.5,0.0,0.0
RegionA,140,E0_无储能调度,307.340999550045,540.19,307.340999550045,0.0,0.0,0.0,0.0,0.0,232.84900044995504,157.5,0.0,0.0
RegionA,140,E1_BESS协同调度,307.340999550045,540.19,307.340999550045,0.0,0.0,0.0,0.0,0.0,232.84900044995504,157.5,0.0,0.0
RegionA,141,E0_无储能调度,368.55000044995495,510.22,368.55000044995495,0.0,0.0,0.0,0.0,0.0,141.66999955004508,157.5,0.0,0.0
RegionA,141,E1_BESS协同调度,368.55000044995495,510.22,368.55000044995495,0.0,0.0,0.0,0.0,0.0,141.66999955004508,157.5,0.0,0.0
RegionA,142,E0_无储能调度,406.080000449955,500.0,406.080000449955,0.0,0.0,0.0,0.0,0.0,93.91999955004502,157.5,0.0,0.0
RegionA,142,E1_BESS协同调度,406.080000449955,500.0,406.080000449955,0.0,0.0,0.0,0.0,0.0,93.91999955004502,157.5,0.0,0.0
RegionA,143,E0_无储能调度,442.664999550045,510.22,442.664999550045,0.0,0.0,0.0,0.0,0.0,67.555000449955,157.5,0.0,0.0
RegionA,143,E1_BESS协同调度,442.664999550045,510.22,442.664999550045,0.0,0.0,0.0,0.0,0.0,67.555000449955,157.5,0.0,0.0
RegionA,144,E0_无储能调度,469.78650000000005,540.19,469.78650000000005,0.0,0.0,0.0,0.0,0.0,70.40350000000001,157.5,0.0,0.0
RegionA,144,E1_BESS协同调度,469.78650000000005,540.19,469.78650000000005,0.0,0.0,0.0,0.0,0.0,70.40350000000001,157.5,0.0,0.0
RegionA,145,E0_无储能调度,486.97200044995503,587.87,486.97200044995503,0.0,0.0,0.0,0.0,0.0,100.89799955004497,157.5,0.0,0.0
RegionA,145,E1_BESS协同调度,486.97200044995503,587.87,486.97200044995503,0.0,0.0,0.0,0.0,0.0,100.89799955004497,157.5,0.0,0.0
RegionA,146,E0_无储能调度,544.32,650.0,544.32,0.0,0.0,0.0,0.0,0.0,105.67999999999995,157.5,0.0,0.0
RegionA,146,E1_BESS协同调度,544.32,650.0,544.32,0.0,0.0,0.0,0.0,0.0,105.67999999999995,157.5,0.0,0.0
RegionA,147,E0_无储能调度,544.320000449955,722.35,544.320000449955,0.0,0.0,0.0,0.0,0.0,178.02999955004498,157.5,0.0,0.0
RegionA,147,E1_BESS协同调度,544.320000449955,722.35,544.320000449955,0.0,0.0,0.0,0.0,0.0,178.02999955004498,157.5,0.0,0.0
RegionA,148,E0_无储能调度,544.32,800.0,544.32,0.0,0.0,0.0,0.0,0.0,255.67999999999995,157.5,0.0,0.0
RegionA,148,E1_BESS协同调度,544.32,800.0,544.32,0.0,0.0,0.0,0.0,0.0,255.67999999999995,157.5,0.0,0.0
RegionA,149,E0_无储能调度,544.32,877.65,544.32,0.0,0.0,0.0,0.0,0.0,333.3299999999999,157.5,0.0,0.0
RegionA,149,E1_BESS协同调度,544.32,877.65,544.32,0.0,0.0,0.0,0.0,0.0,333.3299999999999,157.5,0.0,0.0
RegionA,150,E0_无储能调度,544.3199995500449,950.0,544.3199995500449,0.0,0.0,0.0,0.0,0.0,405.68000044995506,157.5,0.0,0.0
RegionA,150,E1_BESS协同调度,544.3199995500449,950.0,544.3199995500449,0.0,0.0,0.0,0.0,0.0,405.68000044995506,157.5,0.0,0.0
RegionA,151,E0_无储能调度,544.320000449955,1012.13,544.320000449955,0.0,0.0,0.0,0.0,0.0,467.80999955004495,157.5,0.0,0.0
RegionA,151,E1_BESS协同调度,544.320000449955,1012.13,544.320000449955,0.0,0.0,0.0,0.0,0.0,467.80999955004495,157.5,0.0,0.0
RegionA,152,E0_无储能调度,544.32,1059.81,544.32,0.0,0.0,0.0,0.0,0.0,515.4899999999999,157.5,0.0,0.0
RegionA,152,E1_BESS协同调度,544.32,1059.81,544.32,0.0,0.0,0.0,0.0,0.0,515.4899999999999,157.5,0.0,0.0
RegionA,153,E0_无储能调度,544.319999550045,1089.78,544.319999550045,0.0,0.0,0.0,0.0,0.0,545.4600004499549,157.5,0.0,0.0
RegionA,153,E1_BESS协同调度,544.319999550045,1089.78,544.319999550045,0.0,0.0,0.0,0.0,0.0,545.4600004499549,157.5,0.0,0.0
RegionA,154,E0_无储能调度,544.3200004499549,1100.0,544.3200004499549,0.0,0.0,0.0,0.0,0.0,555.6799995500451,157.5,0.0,0.0
RegionA,154,E1_BESS协同调度,544.3200004499549,1100.0,544.3200004499549,0.0,0.0,0.0,0.0,0.0,555.6799995500451,157.5,0.0,0.0
RegionA,155,E0_无储能调度,506.73600000000005,1089.78,506.73600000000005,0.0,0.0,0.0,0.0,0.0,583.0439999999999,157.5,0.0,0.0
RegionA,155,E1_BESS协同调度,506.73600000000005,1089.78,506.73600000000005,0.0,0.0,0.0,0.0,0.0,583.0439999999999,157.5,0.0,0.0
RegionA,156,E0_无储能调度,431.811000449955,1059.81,431.811000449955,0.0,0.0,0.0,0.0,0.0,627.998999550045,157.5,0.0,0.0
RegionA,156,E1_BESS协同调度,431.811000449955,1059.81,431.811000449955,0.0,0.0,0.0,0.0,0.0,627.998999550045,157.5,0.0,0.0
RegionA,157,E0_无储能调度,456.29189955004506,1012.13,456.29189955004506,0.0,0.0,0.0,0.0,0.0,555.8381004499549,157.5,0.0,0.0
RegionA,157,E1_BESS协同调度,456.29189955004506,1012.13,456.29189955004506,0.0,0.0,0.0,0.0,0.0,555.8381004499549,157.5,0.0,0.0
RegionA,158,E0_无储能调度,435.26835044995505,950.0,435.26835044995505,0.0,0.0,0.0,0.0,0.0,514.731649550045,157.5,0.0,0.0
RegionA,158,E1_BESS协同调度,435.26835044995505,950.0,435.26835044995505,0.0,0.0,0.0,0.0,0.0,514.731649550045,157.5,0.0,0.0
RegionA,159,E0_无储能调度,392.607,877.65,392.607,0.0,0.0,0.0,0.0,0.0,485.04299999999995,157.5,0.0,0.0
RegionA,159,E1_BESS协同调度,392.607,877.65,392.607,0.0,0.0,0.0,0.0,0.0,485.04299999999995,157.5,0.0,0.0
RegionA,160,E0_无储能调度,387.665999550045,800.0,387.665999550045,0.0,0.0,0.0,0.0,0.0,412.334000449955,157.5,0.0,0.0
RegionA,160,E1_BESS协同调度,387.665999550045,800.0,387.665999550045,0.0,0.0,0.0,0.0,0.0,412.334000449955,157.5,0.0,0.0
RegionA,161,E0_无储能调度,316.87199999999996,722.35,316.87199999999996,0.0,0.0,0.0,0.0,0.0,405.47800000000007,157.5,0.0,0.0
RegionA,161,E1_BESS协同调度,316.87199999999996,722.35,316.87199999999996,0.0,0.0,0.0,0.0,0.0,405.47800000000007,157.5,0.0,0.0
RegionA,162,E0_无储能调度,345.26250000000005,650.0,345.26250000000005,0.0,0.0,0.0,0.0,0.0,304.73749999999995,157.5,0.0,0.0
RegionA,162,E1_BESS协同调度,345.26250000000005,650.0,345.26250000000005,0.0,0.0,0.0,0.0,0.0,304.73749999999995,157.5,0.0,0.0
RegionA,163,E0_无储能调度,285.592499550045,587.87,285.592499550045,0.0,0.0,0.0,0.0,0.0,302.277500449955,157.5,0.0,0.0
RegionA,163,E1_BESS协同调度,285.592499550045,587.87,285.592499550045,0.0,0.0,0.0,0.0,0.0,302.277500449955,157.5,0.0,0.0
RegionA,164,E0_无储能调度,315.238500449955,540.19,315.238500449955,0.0,0.0,0.0,0.0,0.0,224.95149955004507,157.5,0.0,0.0
RegionA,164,E1_BESS协同调度,315.238500449955,540.19,315.238500449955,0.0,0.0,0.0,0.0,0.0,224.95149955004507,157.5,0.0,0.0
RegionA,165,E0_无储能调度,299.9025,510.22,299.9025,0.0,0.0,0.0,0.0,0.0,210.31750000000005,157.5,0.0,0.0
RegionA,165,E1_BESS协同调度,299.9025,510.22,299.9025,0.0,0.0,0.0,0.0,0.0,210.31750000000005,157.5,0.0,0.0
RegionA,166,E0_无储能调度,407.80799955004505,500.0,407.80799955004505,0.0,0.0,0.0,0.0,0.0,92.19200044995495,157.5,0.0,0.0
RegionA,166,E1_BESS协同调度,407.80799955004505,500.0,407.80799955004505,0.0,0.0,0.0,0.0,0.0,92.19200044995495,157.5,0.0,0.0
RegionA,167,E0_无储能调度,447.87600000000003,510.22,447.87600000000003,0.0,0.0,0.0,0.0,0.0,62.343999999999994,157.5,0.0,0.0
RegionA,167,E1_BESS协同调度,447.87600000000003,510.22,447.87600000000003,0.0,0.0,0.0,0.0,0.0,62.343999999999994,157.5,0.0,0.0
RegionA,168,E0_无储能调度,449.64450044995505,540.19,449.64450044995505,0.0,0.0,0.0,0.0,0.0,90.54549955004501,157.5,0.0,0.0
RegionA,168,E1_BESS协同调度,449.64450044995505,540.19,449.64450044995505,0.0,0.0,0.0,0.0,0.0,90.54549955004501,157.5,0.0,0.0
RegionA,169,E0_无储能调度,530.050499550045,587.87,530.050499550045,0.0,0.0,0.0,0.0,0.0,57.81950044995506,157.5,0.0,0.0
RegionA,169,E1_BESS协同调度,530.050499550045,587.87,530.050499550045,0.0,0.0,0.0,0.0,0.0,57.81950044995506,157.5,0.0,0.0
RegionA,170,E0_无储能调度,544.320000449955,650.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,105.67999955004495,157.5,0.0,0.0
RegionA,170,E1_BESS协同调度,544.320000449955,650.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,105.67999955004495,157.5,0.0,0.0
RegionA,171,E0_无储能调度,544.32,722.35,544.32,0.0,0.0,0.0,0.0,0.0,178.02999999999997,157.5,0.0,0.0
RegionA,171,E1_BESS协同调度,544.32,722.35,544.32,0.0,0.0,0.0,0.0,0.0,178.02999999999997,157.5,0.0,0.0
RegionA,172,E0_无储能调度,544.319999550045,800.0,544.319999550045,0.0,0.0,0.0,0.0,0.0,255.68000044995495,157.5,0.0,0.0
RegionA,172,E1_BESS协同调度,544.319999550045,800.0,544.319999550045,0.0,0.0,0.0,0.0,0.0,255.68000044995495,157.5,0.0,0.0
RegionA,173,E0_无储能调度,544.3200004499549,877.65,544.3200004499549,0.0,0.0,0.0,0.0,0.0,333.32999955004504,157.5,0.0,0.0
RegionA,173,E1_BESS协同调度,544.3200004499549,877.65,544.3200004499549,0.0,0.0,0.0,0.0,0.0,333.32999955004504,157.5,0.0,0.0
RegionA,174,E0_无储能调度,544.32,950.0,544.32,0.0,0.0,0.0,0.0,0.0,405.67999999999995,157.5,0.0,0.0
RegionA,174,E1_BESS协同调度,544.32,950.0,544.32,0.0,0.0,0.0,0.0,0.0,405.67999999999995,157.5,0.0,0.0
RegionA,175,E0_无储能调度,544.320000449955,1012.13,544.320000449955,0.0,0.0,0.0,0.0,0.0,467.80999955004495,157.5,0.0,0.0
RegionA,175,E1_BESS协同调度,544.320000449955,1012.13,544.320000449955,0.0,0.0,0.0,0.0,0.0,467.80999955004495,157.5,0.0,0.0
RegionA,176,E0_无储能调度,544.319999550045,1059.81,544.319999550045,0.0,0.0,0.0,0.0,0.0,515.4900004499549,157.5,0.0,0.0
RegionA,176,E1_BESS协同调度,544.319999550045,1059.81,544.319999550045,0.0,0.0,0.0,0.0,0.0,515.4900004499549,157.5,0.0,0.0
RegionA,177,E0_无储能调度,544.32,1089.78,544.32,0.0,0.0,0.0,0.0,0.0,545.4599999999999,157.5,0.0,0.0
RegionA,177,E1_BESS协同调度,544.32,1089.78,544.32,0.0,0.0,0.0,0.0,0.0,545.4599999999999,157.5,0.0,0.0
RegionA,178,E0_无储能调度,544.3199995500449,1100.0,544.3199995500449,0.0,0.0,0.0,0.0,0.0,555.6800004499551,157.5,0.0,0.0
RegionA,178,E1_BESS协同调度,544.3199995500449,1100.0,544.3199995500449,0.0,0.0,0.0,0.0,0.0,555.6800004499551,157.5,0.0,0.0
RegionA,179,E0_无储能调度,535.8825,1089.78,535.8825,0.0,0.0,0.0,0.0,0.0,553.8974999999999,157.5,0.0,0.0
RegionA,179,E1_BESS协同调度,535.8825,1089.78,535.8825,0.0,0.0,0.0,0.0,0.0,553.8974999999999,157.5,0.0,0.0
RegionA,180,E0_无储能调度,460.66049999999996,1059.81,460.66049999999996,0.0,0.0,0.0,0.0,0.0,599.1495,157.5,0.0,0.0
RegionA,180,E1_BESS协同调度,460.66049999999996,1059.81,460.66049999999996,0.0,0.0,0.0,0.0,0.0,599.1495,157.5,0.0,0.0
RegionA,181,E0_无储能调度,451.23075000000006,1012.13,451.23075000000006,0.0,0.0,0.0,0.0,0.0,560.8992499999999,157.5,0.0,0.0
RegionA,181,E1_BESS协同调度,451.23075000000006,1012.13,451.23075000000006,0.0,0.0,0.0,0.0,0.0,560.8992499999999,157.5,0.0,0.0
RegionA,182,E0_无储能调度,429.42149955004504,950.0,429.42149955004504,0.0,0.0,0.0,0.0,0.0,520.578500449955,157.5,0.0,0.0
RegionA,182,E1_BESS协同调度,429.42149955004504,950.0,429.42149955004504,0.0,0.0,0.0,0.0,0.0,520.578500449955,157.5,0.0,0.0
RegionA,183,E0_无储能调度,403.64864955004504,877.65,403.64864955004504,0.0,0.0,0.0,0.0,0.0,474.00135044995494,157.5,0.0,0.0
RegionA,183,E1_BESS协同调度,403.64864955004504,877.65,403.64864955004504,0.0,0.0,0.0,0.0,0.0,474.00135044995494,157.5,0.0,0.0
RegionA,184,E0_无储能调度,322.083,800.0,322.083,0.0,0.0,0.0,0.0,0.0,477.917,157.5,0.0,0.0
RegionA,184,E1_BESS协同调度,322.083,800.0,322.083,0.0,0.0,0.0,0.0,0.0,477.917,157.5,0.0,0.0
RegionA,185,E0_无储能调度,313.834500449955,722.35,313.834500449955,0.0,0.0,0.0,0.0,0.0,408.51549955004504,157.5,0.0,0.0
RegionA,185,E1_BESS协同调度,313.834500449955,722.35,313.834500449955,0.0,0.0,0.0,0.0,0.0,408.51549955004504,157.5,0.0,0.0
RegionA,186,E0_无储能调度,315.076499550045,650.0,315.076499550045,0.0,0.0,0.0,0.0,0.0,334.923500449955,157.5,0.0,0.0
