X_时间（h）,Y_设施负荷（MW）,Y_电网购电功率（MW）,Y_弃电功率（MW）,Y_新能源利用功率（MW）
1531,2172.82786006,586.60102,1890.1313599999999,1017.08864
1532,2233.06747619,731.35755,1712.4329733333332,934.1872266666669
1533,2251.9153971166666,766.9317000000001,1530.3848033333331,1006.9923966666668
1534,2445.7490599666667,1457.47513,1256.7974700000002,988.2739300000001
1535,2716.2911408866667,1576.71199,1178.4758499999998,1139.57915
1536,2976.3101670700003,1981.6273266666667,1254.80806,1224.18284
1537,2889.0369433533333,2022.0513433333335,1615.121,1096.4856
1538,3251.582553293333,2188.1486133333333,1913.21656,1263.44904
1539,3385.4058329,2195.4993,2164.296066666667,1369.9065333333335
1540,3340.7293709466667,2170.3643233333332,2624.2786533333333,1350.3650466666668
1541,3287.611797066667,2005.5780733333334,3310.5850766666667,1335.3149233333334
1542,3289.546260393334,1983.4572533333333,3773.9109933333334,1306.0890066666668
1543,3051.22020244,1861.87552,4263.435316666667,1189.3446833333333
1544,2891.7000633633334,1757.9915633333335,4605.1515,1133.7085
1545,2961.5323713266666,1782.84419,4739.991819999999,1178.68818
1546,2727.01714292,1565.6027433333334,4818.5856,1161.4144
1547,2600.32104668,1458.5297266666666,4776.88868,1141.79132
1548,2457.58274335,1418.2726433333332,4699.54998,1039.31002
1549,2349.70775959,1342.11794,4445.19016,1007.58984
1550,2179.03445335,1269.6783633333334,4170.643840000001,909.35616
1551,2190.34527708,1205.9573133333333,3661.5121066666666,984.3878933333334
1552,2204.1327838200004,1247.2295333333334,3223.09678,956.9032200000001
1553,2222.5563404133336,594.6021000000001,2635.58176,1078.51824
1554,2192.7729528933337,599.8945,2232.8808466666665,1047.1191533333335
1555,2209.935253296667,659.10005,1914.9418966666667,992.2781033333333
1556,2204.3208704033336,731.5255000000001,1771.5686299999998,887.1523700000002
1557,2178.97546665,759.6919533333332,1582.0795866666667,949.3262133333334
1558,2322.862504206667,1330.70209,1253.1750866666666,992.1604133333334
1559,2615.7202128833333,1614.8375666666668,1328.5150533333333,1000.8826466666666
1560,2953.9102199766667,1993.0558800000001,1293.96266,1190.35434
1561,3186.242766223334,2125.01524,1436.350173333333,1290.727526666667
1562,3354.803245793333,2241.5796800000003,1866.2325333333333,1312.8060666666668
1563,3486.88396709,2269.85096,2130.8547933333334,1397.0330066666668
1564,3557.4798696433336,2302.04401,2553.8334400000003,1435.4358599999998
1565,3623.8647775433333,2146.45152,3151.485543333333,1494.4144566666666
1566,3713.2820433366664,2144.82645,3511.5444066666664,1568.4555933333336
1567,3549.3721709066667,2124.8179,4028.2257299999997,1424.55427
1568,3250.800772493333,1969.41512,4457.474346666667,1281.3856533333333
1569,3157.0484795666666,1880.0750066666667,4641.706526666667,1276.9734733333335
1570,3023.733692463333,1770.6067933333334,4726.873100000001,1253.1269
1571,2879.9101441999996,1679.9729599999998,4718.742816666667,1199.9371833333332
1572,2619.9851195133333,1523.8471866666666,4642.722066666666,1096.1379333333334
1573,2506.4202295866667,1451.4798966666667,4397.839666666667,1054.9403333333332
1574,2114.210563376667,1239.0148333333332,4204.8042000000005,875.1958
1575,2036.0880433466668,1188.0222266666665,3797.8341333333333,848.0658666666668
1576,1769.7196904833336,1054.650746666667,3464.9310166666664,715.0689833333333
1577,2188.9081237866667,609.1566600000001,2696.5456366666667,1017.5543633333333
1578,2161.7135386966665,614.0049,2288.53766,991.4623399999998
1579,2199.8679467033335,632.4487399999999,1906.9058933333336,1000.3141066666664
1580,2239.04495425,707.87915,1749.1491966666667,924.3513033333334
1581,2156.7052304,805.86842,1621.1668900000002,905.6862100000001
1582,2295.47144465,1330.3797433333334,1300.3698,965.0917000000001
1583,2515.2082562133332,1483.8272566666667,1308.0719000000001,1031.381
1584,2789.0745366066667,1864.07177,1331.116533333333,1154.5027666666667
1585,2907.5680887233334,2017.9068900000002,1590.8541,1119.1612
1586,2987.6996386833334,1994.43509,1990.08805,1193.10215
1587,3030.079074266667,2011.59429,2317.5448166666665,1198.4847833333333
1588,3230.49508004,2125.5864133333334,2698.6821333333332,1284.9086666666667
1589,3306.999301363333,2046.6677066666666,3337.0404066666665,1308.8595933333334
1590,3236.31690002,1986.0112866666668,3829.6943866666666,1250.3056133333334
1591,3182.6553337733335,1937.4808666666668,4207.605533333333,1245.1744666666668
1592,3137.9600450866665,1867.3429933333332,4468.24295,1270.61705
1593,2997.8816062033334,1764.698256666667,4685.49665,1233.1833499999998
1594,2769.0973324933334,1570.9338333333333,4781.8365,1198.1634999999999
1595,2790.8123066666667,1462.7648666666669,4590.63256,1328.04744
1596,2560.0113620166667,1305.2634366666666,4484.112073333334,1254.7479266666667
1597,2428.6482561899998,1205.9125566666667,4230.04431,1222.73569
1598,2245.15343916,1173.2569633333333,4008.1035433333336,1071.8964566666666
1599,1912.7892991600002,967.3132200000001,3700.424,945.4760000000002
1600,1668.8896700100001,875.1966633333332,3386.307033333333,793.6929666666667
1601,2041.5970037166667,574.2032399999998,2818.6546366666666,895.4453633333333
1602,2028.18141913,589.2998,2390.41568,889.5843199999999
1603,2149.3399204533334,561.21096,1893.73264,1013.4873599999999
1604,2104.1259266833335,700.87226,1811.8055333333334,835.1026666666667
1605,2161.85801086,786.87014,1598.8280300000001,917.2352699999999
1606,2468.9666004833334,1439.3330866666668,1202.5238866666666,1029.6335133333332
1607,2649.9769691666665,1545.0073066666666,1212.0526366666666,1104.9696633333333
1608,2806.647816256667,1872.8765566666666,1315.70594,1163.27136
1609,3008.600797576667,2010.2517500000001,1517.0475533333333,1227.8490466666667
1610,3120.018280033333,2110.6289666666667,1974.8528866666668,1209.5589133333333
1611,3107.81761248,2097.1587966666666,2339.322183333333,1190.6588166666666
1612,3162.2369091566666,2112.8972266666665,2773.8256166666665,1229.3396833333331
1613,3221.56546005,1999.7940433333333,3385.015983333333,1260.8840166666669
1614,3169.5992524599997,1932.24352,3842.6442666666667,1237.3557333333333
1615,3120.3514113,1910.7499599999999,4243.1785500000005,1209.6014499999999
1616,3034.1775271533334,1857.1581666666666,4561.84064,1177.01936
1617,2965.409897566667,1764.385876666667,4717.6559799999995,1201.02402
1618,2865.05961332,1703.0591133333335,4817.9995,1162.0005
1619,2741.03264288,1596.9453933333332,4774.59275,1144.08725
1620,2468.7821903900003,1443.4688800000001,4713.54665,1025.31335
1621,2421.236752076667,1384.9208933333332,4416.4642,1036.3158
1622,2467.7082679666664,1336.88734,3949.1789333333336,1130.8210666666666
1623,2346.4941137166666,1300.3183733333333,3599.7241999999997,1046.1758
1624,2151.3130295666665,1145.4567333333332,3174.1437333333333,1005.8562666666667
1625,2252.2510695766664,687.1349399999999,2713.96607,1000.13393
1626,2221.10691285,631.39306,2269.4362466666666,1010.5637533333334
1627,2236.8966282066667,579.95744,1848.3921100000002,1058.8278899999998
1628,2199.7789009433336,687.39965,1749.8125499999999,916.44275
1629,1975.4431163100003,725.18442,1714.8969033333333,818.5987966666669
1630,2061.2228804466667,1222.4405800000002,1391.5908,838.7823000000001
1631,2267.124251256667,1297.3598533333334,1368.2280033333332,969.7643966666667
1632,2546.839080903333,1711.9861799999999,1426.5651,1064.3528999999999
1633,2837.60868584,1922.3516266666668,1586.50234,1144.75706
1634,2989.841105356667,2020.0580366666666,1997.7158299999999,1169.3805700000003
1635,3101.0247253566667,2071.0852,2307.321573333333,1209.9395266666668
1636,3472.5350786900003,2226.8054733333333,2550.105093333333,1425.7296066666668
1637,3554.9301242,2154.7743,3188.955376666667,1456.9446233333335
1638,3613.145689576667,2136.720973333333,3603.575283333333,1476.4247166666669
1639,3272.4872991166667,1997.4354066666665,4177.7281066666665,1275.0518933333335
1640,3097.438612,1910.8597133333335,4552.2811,1186.5789
1641,2853.098207113333,1694.4348466666668,4760.01664,1158.66336
1642,2769.63141335,1623.6900733333334,4834.05866,1145.94134
1643,2649.9557246566665,1579.343663333333,4848.06794,1070.61206
1644,2422.85815752,1439.4826566666666,4755.4845,983.3754
1645,2379.04800996,1361.5569666666665,4435.288866666667,1017.4911333333332
1646,2118.76061414,1190.37102,4151.610416666666,928.3895833333333
1647,1941.87628334,1068.927523333333,3772.95115,872.9488500000001
1648,1836.9090751100002,1017.75408,3360.8450166666667,819.1549833333333
1649,2270.96120956,666.15094,2673.58353,1040.51647
1650,2229.4667682133336,676.9956000000001,2268.57593,1011.4240700000001
1651,2174.8067353733336,628.52945,1915.3271133333333,991.8928866666668
1652,2239.6673508766667,706.65769,1689.10884,960.9036599999998
1653,2370.88289754,871.5140433333333,1478.3118466666665,1039.3651533333334
1654,2646.545029543333,1472.99102,1070.4315900000001,1173.5540099999998
1655,2656.86871956,1498.2151800000001,1155.27316,1158.65354
1656,2955.256587093333,1992.9829200000001,1284.2605333333333,1191.7736666666667
1657,3045.88837332,2110.00524,1546.0810666666666,1165.3831333333333
1658,3203.902259576667,2149.27198,1915.26652,1254.57498
1659,3353.62327421,2194.2680333333333,2214.6073599999995,1339.3552400000003
1660,3328.29333954,2209.64098,2724.63814,1298.65236
1661,3453.7251004333334,2109.150043333333,3274.5125433333333,1371.3874566666668
1662,3603.361229106667,2157.5489866666667,3634.1876566666665,1445.8123433333335
1663,3462.6368112833334,2084.84681,4074.99,1377.79
1664,3182.1034078000002,1910.1045933333335,4466.861183333333,1271.9988166666667
1665,3191.324881963333,1882.9130166666666,4610.268133333333,1308.4118666666666
1666,3108.7534667366667,1826.8144133333335,4698.0609466666665,1281.9390533333333
1667,2875.5460146933333,1649.40534,4692.539326666667,1226.1406733333333
1668,2606.2797586666666,1454.7776133333334,4587.357803333333,1151.5021966666668
1669,2466.6550550833335,1359.3892666666668,4345.514233333333,1107.2657666666667
1670,2419.8782786666666,1376.52943,4036.65118,1043.34882
1671,2250.5349290900003,1264.74027,3660.10545,985.7945499999998
1672,1944.6382520433335,1100.0337266666666,3335.3954733333335,844.6045266666667
1673,2093.9773537833335,572.04342,2745.4405666666667,968.6594333333334
1674,2165.86426337,554.5850899999999,2267.2745266666666,1012.7254733333334
1675,2316.59652626,647.09158,1827.0940533333335,1080.1578466666667
1676,2151.2181246333334,686.0117700000001,1781.9124466666667,878.2233533333333
1677,2223.2698290866665,806.4683066666668,1552.6041766666667,976.5166233333334
1678,2404.47150711,1381.3608733333333,1221.2399666666668,1023.1106333333333
1679,2635.2467375333335,1563.2046333333333,1249.9795966666668,1072.0421033333332
1680,2981.328245336667,2031.0483133333332,1316.7538666666665,1179.7799333333335
1681,3015.7273328733336,2046.1577699999998,1506.1002366666667,1199.0695633333335
1682,3238.184565756667,2178.89214,1931.1731733333334,1259.5028266666668
1683,3280.7706999566667,2144.64692,2211.1700199999996,1316.1237800000004
1684,3277.378422426667,2162.11284,2691.3395166666664,1295.2655833333336
1685,3290.4595158366665,2078.16859,3369.252573333333,1272.2909266666666
1686,3377.1471728666666,2113.71487,3816.5676966666665,1263.4323033333335
1687,3203.8299166300003,1978.9274833333334,4227.877566666667,1224.9024333333332
1688,3017.7034353633335,1852.4250366666668,4573.5815999999995,1165.2784
1689,2887.9636755433335,1745.3778733333334,4776.0942,1142.5858
1690,2750.5810400166665,1653.68194,4883.1009,1096.8991
1691,2526.4116704,1464.77677,4857.0451,1061.6349
1692,2222.9280417933333,1240.25024,4756.1822,982.6777999999999
1693,2420.281967506667,1378.2889,4410.787013333334,1041.9929866666666
1694,2363.725276666667,1288.2491666666665,4004.52382,1075.47628
1695,2198.0215911333335,1176.59098,3624.4694666666664,1021.4305333333336
1696,2003.2450309333333,1070.82715,3247.58212,932.4178800000001
1697,2198.50987421,599.7804,2686.241376666667,1027.8586233333333
1698,2128.432639596667,597.59075,2299.35021,980.6496900000001
1699,2244.073877083333,628.3623500000001,1879.7223733333335,1027.4976266666663
1700,2033.12088949,651.69795,1863.83296,795.47874
1701,2212.9384437666668,865.5663733333334,1662.90513,874.1191699999999
1702,2466.34636007,1409.41008,1194.2576199999999,1056.9362800000001
1703,2562.93254333,1462.4583333333335,1201.21629,1100.47421
1704,2818.852014666667,1899.1808633333333,1330.90255,1149.1711500000001
1705,2979.59969084,2024.81344,1537.8197499999999,1184.28625
1706,3175.0993799899998,2111.41468,1918.0227,1263.2937
1707,3310.9277953566666,2181.524406666667,2227.31351,1309.40339
1708,3379.3193124400004,2240.4121066666667,2663.7450933333334,1318.9071066666666
1709,3297.201550423333,2093.136646666667,3380.3629966666667,1264.0649033333334
1710,3252.277240436667,2019.2648633333333,3846.9876233333334,1233.0123766666668
1711,3220.4552053400002,1947.7915133333336,4180.116306666667,1272.6636933333332
1712,3154.4690995466667,1871.2584266666665,4455.649326666667,1283.2106733333333
1713,3039.5855299433333,1745.4384833333334,4624.532953333333,1294.1470466666667
1714,2928.2946386666667,1711.29171,4762.99707,1217.00293
1715,2626.65673287,1528.9238333333333,4820.9471,1097.7329
1716,2513.7626458,1435.3266266666665,4660.42398,1078.43602
1717,2375.05901422,1323.0308233333335,4400.7519,1052.0281
1718,2249.3858815900003,1276.1696733333333,4106.78356,973.2163400000001
1719,2198.39293756,1225.94795,3673.4550133333337,972.4449866666666
1720,1993.17997375,1115.7795,3302.5995066666665,877.4004933333333
1721,2257.0238146433335,604.0314,2633.1486866666664,1080.9513133333335
1722,2223.3011099933333,640.5527,2261.62569,1018.3743099999999
1723,2219.4263262766667,658.9862,1917.6785733333334,989.5414266666667
1724,2201.3828186733335,686.70865,1732.1086300000002,927.8666699999999
1725,2094.114659993333,754.0674133333332,1625.5350533333333,896.5388466666666
1726,2322.4415300933333,1327.2988033333336,1261.2637733333333,995.1427266666665
1727,2886.7465190799994,1692.4112533333332,1138.1090333333336,1194.3352666666665
1728,2930.81452579,1960.5756266666667,1273.812,1199.7389
1729,3191.0960413233333,2146.8271066666666,1442.9198666666666,1273.7689333333335
1730,3380.6344091566666,2255.2500433333335,1852.2613333333334,1325.1201666666668
1731,3450.505355386667,2271.0001466666668,2183.79019,1359.5052099999998
1732,3440.0923086666667,2205.2668633333333,2577.1219533333333,1414.8254466666667
1733,3363.0239271166665,2072.62838,3310.4399533333335,1335.4600466666666
1734,3336.9120520333336,2022.0002533333331,3765.0882,1314.9118
1735,3226.2047590866664,1985.5879133333333,4212.163153333334,1240.6168466666666
1736,3109.495142006667,1918.5164633333331,4547.8813199999995,1190.9786800000002
1737,2859.00827576,1671.1892766666667,4730.861,1187.819
1738,2750.54297245,1627.8781733333333,4857.3351999999995,1122.6648
1739,2707.51880621,1605.0673466666667,4816.22854,1102.45146
1740,2522.870714683333,1490.216433333333,4706.20562,1032.65428
1741,2409.53667624,1404.1933466666667,4447.43672,1005.3432800000002
1742,2264.5438553066665,1318.0838466666667,4133.53996,946.46004
1743,1987.06217128,1133.5584900000001,3792.39642,853.50358
1744,1943.1369446266667,1100.4021933333331,3337.26518,842.73482
1745,2228.9432999733335,636.04775,2670.68785,1043.41215
1746,2165.3609170500004,668.6111000000001,2317.822883333333,962.177116666667
1747,2073.3335928799997,615.4818,1997.038606666667,910.1813933333332
1748,2240.92366376,688.4785999999999,1662.8094366666667,984.2592633333335
1749,2387.097552926667,853.11225,1497.5173966666666,1029.5603033333334
1750,2566.1662157233336,1543.4705500000002,1219.4522333333332,1022.695666666667
1751,2646.4577358166666,1621.1072833333335,1277.1401466666666,1025.3504533333335
1752,3013.542487966667,2017.5223666666668,1252.57568,1225.5201200000001
1753,3349.9981953233337,2177.036236666667,1323.61724,1402.46196
1754,3521.7413271166665,2257.2776266666665,1718.4014000000002,1464.3651
1755,3677.579196703333,2318.8197,2022.8798033333337,1538.7594966666663
1756,3597.4720367266664,2312.89603,2532.4787933333337,1464.5760066666664
1757,3720.4560762666665,2227.35898,3137.5788033333333,1508.3210966666666
1758,3555.9231391333333,2126.5317,3650.60856,1429.3914399999999
1759,3462.4411759600002,2034.0373833333333,4024.37621,1428.40379
1760,3354.478683296667,1994.0972466666667,4378.478563333333,1360.381436666667
1761,3069.836421973333,1852.1641366666665,4701.007713333333,1217.6722866666667
1762,3065.5787596,1813.1244366666665,4727.545676666667,1252.4543233333334
1763,2803.9460562233335,1628.1542200000001,4742.888163333333,1175.7918366666668
1764,2632.93142622,1492.0061933333334,4597.934766666666,1140.9252333333334
1765,2499.18810863,1407.6368066666666,4361.228736666667,1091.5512633333333
1766,2393.71034666,1324.9187333333334,4011.2082666666665,1068.7916333333333
1767,2097.8989191600003,1186.8448266666667,3734.8458466666666,911.0541533333334
1768,1779.45640199,1011.98164,3412.5252666666665,767.4747333333333
1769,2116.318030056667,580.9172,2728.9157999999998,985.1842000000001
1770,2156.802069166667,618.7831,2298.72023,981.27977
1771,2212.7255095333335,664.5499,1909.31869,997.9013100000001
1772,2203.46350754,613.9748000000001,1645.8350933333331,1009.4568066666669
1773,2289.8852157900005,851.3067500000001,1527.613133333333,986.6094666666668
1774,2395.8140266333335,1454.2097133333334,1309.0366866666666,941.6043133333334
1775,2515.4831395866663,1542.8777799999998,1357.2661400000002,972.6053599999999
1776,2701.303893786667,1828.2622533333333,1379.65966,1102.54164
1777,2946.152874183333,2028.3066333333331,1563.12286,1147.3462399999999
1778,3161.3857658333336,2129.1518333333333,1975.2208666666668,1232.0889333333334
1779,3012.8310608500005,1967.6601533333335,2288.5698933333333,1225.1709066666667
1780,3208.2500170800004,2097.67668,2735.7415633333335,1290.5733366666666
1781,3189.49421825,1974.805223333333,3407.5327033333333,1238.3671966666666
1782,3119.5028167033333,1940.758933333333,3901.2561166666665,1178.7438833333335
1783,3118.02696713,1910.5899733333333,4245.343006666667,1207.4369933333332
1784,3059.2958445900003,1871.9900833333334,4551.55424,1187.3057599999997
1785,3094.6825733766664,1867.2725766666667,4691.270003333333,1227.4099966666668
1786,2906.0984958166664,1737.1470366666667,4811.04854,1168.95146
1787,2878.6177799966667,1697.3864466666666,4737.448666666667,1181.2313333333332
1788,2730.9446570833334,1539.8702033333334,4547.785496666666,1191.0745033333333
1789,2577.8973633233336,1428.71953,4303.602116666667,1149.1778833333333
1790,2404.4071166699996,1325.9665333333332,4001.559276666667,1078.440823333333
1791,2257.65937245,1250.40319,3638.6437266666667,1007.2562733333334
1792,1904.6835775333334,1016.8828333333335,3292.1992766666667,887.8007233333333
1793,2019.1023629066667,613.77295,2822.1119666666664,891.9880333333333
1794,2169.3290782733334,610.6279000000001,2296.94382,983.05618
1795,2251.656349126667,633.3044500000001,1876.7201,1030.5
1796,2234.980513313333,727.48445,1767.315736666667,903.9066633333332
1797,2187.878760066667,734.8994800000002,1569.80422,965.9951800000001
1798,2342.067182033333,1346.6849866666666,1233.8817033333332,995.3820966666668
1799,2520.69337669,1474.4366466666665,1260.6889700000002,1046.25673
1800,2971.1490095133336,1950.9256966666667,1221.2876866666666,1249.7233133333334
1801,3330.1744620233335,2201.6117666666664,1360.6294033333334,1358.0626966666669
1802,3517.45366998,2294.4434,1764.3241299999997,1423.0090700000003
1803,3555.192116206667,2319.10325,2121.2272333333335,1416.0888666666667
1804,3673.8652037399997,2351.94505,2482.9304466666667,1501.9201533333335
1805,3636.9714017833335,2183.4785266666668,3128.1026266666668,1513.4928733333334
1806,3548.2029953633337,2045.04555,3576.842553333333,1503.157446666667
1807,3396.0659995333335,2027.3664866666666,4084.0804866666663,1368.6995133333335
1808,3258.762348383333,1915.5620533333333,4395.659706666666,1343.2002933333333
1809,3183.7147715566666,1844.6027133333332,4579.56794,1339.11206
1810,3049.4051242000005,1784.89114,4715.486016666667,1264.5139833333337
1811,2900.95770245,1624.9462800000001,4642.668576666667,1276.0114233333334
1812,2645.5239075433333,1464.19883,4557.534883333334,1181.3251166666664
1813,2355.4921737133336,1260.3187966666667,4357.606603333334,1095.1733966666668
1814,2246.75598531,1227.1254066666665,4060.36949,1019.63051
1815,2081.1852095333334,1127.7201033333333,3692.4349933333333,953.4650066666668
1816,1894.0172470966668,998.6729866666667,3284.6557399999997,895.3442600000001
1817,2297.82986586,631.7828499999999,2645.3246833333333,1068.7753166666669
1818,2273.0777967100003,619.93435,2225.095953333333,1054.904046666667
1819,2116.5318928166666,565.0799,1905.1185066666665,1002.1015933333335
1820,2109.288041166667,633.43985,1714.1015066666664,933.8218933333335
1821,1981.6043067266667,722.6152500000001,1733.9765433333334,788.5538566666667
1822,2077.99237624,1204.67479,1376.0465133333332,873.3175866666667
1823,2108.1105566833335,1230.2291233333333,1435.0944666666664,877.8814333333335
1824,2697.0090658333334,1846.6599466666664,1417.9153800000001,1079.8491199999999
1825,2982.51848045,2069.8082466666665,1576.8666666666668,1142.2102333333332
1826,3135.93004045,2125.47584,1964.7187,1210.3776
1827,3335.2290413533333,2192.56403,2221.65859,1322.66491
1828,3412.652060493333,2251.97362,2634.26036,1340.6784399999997
1829,3345.468313816667,2064.1701,3316.3038866666666,1329.5961133333333
1830,3416.1935071433336,2079.05788,3742.8643733333333,1337.1356266666667
1831,3380.5469937499997,2043.3879733333333,4115.62098,1337.15902
1832,3133.606981266667,1837.0236833333333,4442.276703333333,1296.5832966666667
1833,3082.23432001,1846.0245466666665,4682.470226666666,1236.2097733333335
1834,2956.16674005,1728.2547866666669,4752.088046666667,1227.9119533333333
1835,2787.03555953,1606.01417,4737.65861,1181.0213899999999
1836,2661.492338,1487.7451500000002,4565.112663333333,1173.7473366666668
1837,2426.6620504366665,1401.2125,4427.33032,1025.4496800000002
1838,2143.9230662200002,1200.7105766666666,4136.7877,943.2122999999999
1839,2178.73469332,1194.2350033333332,3661.4003000000002,984.4997
1840,2234.23002045,1110.8825,3056.6524799999997,1123.34752
1841,2192.236159573333,620.16796,2691.632,1022.4679999999998
1842,2328.90276911,674.81075,2205.72588,1074.27412
1843,2414.4977541766666,675.7613,1742.8251466666668,1164.3948533333335
1844,2421.20917665,718.7999000000001,1546.6644233333336,1114.0311766666666
1845,2285.866182906667,794.35555,1468.6889666666666,1054.1815333333334
1846,2457.7016899433333,1333.42956,1117.57267,1124.27223
1847,2637.1786537766666,1456.66012,1146.9454666666668,1180.5185333333334
1848,2865.011250496667,1929.5645133333333,1310.9586633333333,1164.9467366666668
1849,3066.31638337,2001.8444266666665,1431.7544433333335,1293.9719566666665
1850,3175.6047950866664,2129.9679266666662,1929.7047333333333,1245.7555666666667
1851,3260.7022358266668,2152.4072866666666,2247.31255,1288.29495
1852,3306.56751664,2233.840283333333,2755.707766666667,1252.727233333333
1853,3329.0752470766665,2116.735846666667,3384.5229,1261.3771
1854,3334.751683356667,2061.39535,3806.643666666667,1273.3563333333334
1855,3261.87830754,1961.9593733333334,4152.861066666666,1299.9189333333334
1856,3221.7521384166666,1904.5962866666669,4421.70415,1317.15585
1857,3101.3256187433335,1794.27732,4611.6317,1307.0483
1858,3089.339045543333,1781.63286,4672.293816666666,1307.7061833333335
1859,2853.688532883333,1592.8781000000001,4657.869566666667,1260.810433333333
1860,2814.452236156667,1523.28752,4447.6952833333335,1291.1647166666667
1861,2747.5922495600003,1403.5076733333333,4108.695383333334,1344.0846166666668
1862,2599.0860267000003,1406.5479966666667,3887.46199,1192.53801
1863,2309.943513746667,1263.6346466666669,3599.5911333333333,1046.3088666666665
1864,2173.6174346333337,1214.5457099999999,3220.9283266666666,959.0716733333335
1865,2441.6927004133336,659.6853,2496.6471,1217.4529
1866,2374.45580909,648.8203,2143.5850900000005,1136.4149099999997
1867,2268.1066976,605.1641999999999,1818.1922033333335,1089.0277966666667
1868,2178.838867496667,631.4249,1704.5370333333333,957.4264666666668
1869,2128.46026709,842.3064633333333,1682.8395966666667,856.6606033333333
1870,2388.4992229,1347.2095366666665,1202.6249133333333,1041.2895866666668
1871,2730.1388200066667,1604.9893566666667,1207.7992366666665,1125.1494633333336
1872,2918.99505825,1930.5572,1267.84004,1217.93776
1873,3060.4021890999998,2091.3923066666666,1513.7027166666667,1198.5098833333334
1874,3243.49519999,2124.889183333333,1864.7703833333335,1318.4073166666667
1875,3290.20454954,2181.2267933333333,2247.8945433333333,1288.9776566666667
1876,3394.010044683333,2265.56527,2687.2102266666666,1308.4447733333332
1877,3413.5734412666666,2201.615656666667,3366.2762166666666,1271.9577833333333
1878,3317.1465433533335,2074.0671933333333,3836.92065,1243.0793500000002
1879,3370.3764999699997,2036.3137733333333,4118.717273333334,1334.0627266666665
1880,3291.1719383833333,1941.1476433333332,4388.835706666667,1350.0242933333334
1881,3394.8770875933333,1971.180926666667,4494.98384,1423.69616
1882,3193.3074938166665,1868.4481466666666,4655.140653333334,1324.8593466666666
1883,2978.63246669,1714.73587,4654.783403333334,1263.8965966666665
1884,2700.3257508833335,1515.89804,4554.43229,1184.42771
1885,2593.120799963334,1449.90468,4309.56388,1143.2161200000003
1886,2612.8260991233333,1425.78952,3892.96356,1187.0364399999999
1887,2370.4006104466666,1276.1786466666667,3551.677956666667,1094.2220433333332
1888,2115.488911783333,1132.9929133333335,3197.5040033333335,982.4959966666665
1889,2264.4844879933335,645.7009,2663.086513333333,1051.0134866666667
1890,2225.23190576,624.8942,2250.5606933333333,1029.4393066666667
1891,2100.5444403833335,615.4154,1984.63746,922.5825400000001
1892,2109.4357834033335,670.4886,1800.6843166666665,856.3949833333334
1893,2121.908336683334,859.4517866666666,1701.7730499999998,816.9671500000002
1894,2280.2059037400004,1418.3575333333333,1372.09503,861.8483700000002
1895,2537.5547034033334,1615.4629466666665,1395.9694433333334,922.0916566666667
1896,2853.2423399333334,1958.4246333333333,1371.1362933333332,1124.3177066666667
1897,3087.322960443333,2053.446753333333,1459.6119933333334,1263.3762066666663
1898,3238.6539871433333,2147.203266666667,1875.7383800000002,1291.09702
1899,3377.3608332666668,2216.155193333333,2190.04366,1341.2056400000001
1900,3406.5435395466666,2198.866806666667,2631.7636666666667,1387.6768333333334
1901,3464.19042334,2125.5326566666668,3245.3973333333333,1398.6577666666667
1902,3435.8649108600002,2121.411073333333,3765.5461633333334,1314.4538366666666
1903,3243.40607289,1996.6708733333332,4206.044800000001,1246.7351999999998
1904,3260.6696866233333,1984.8821033333334,4463.072416666667,1275.7875833333333
1905,3218.72275916,1903.9430933333333,4603.900333333333,1314.7796666666668
1906,3153.182922886667,1848.7076566666665,4675.524733333334,1304.4752666666668
1907,2942.8272000066668,1745.8265999999999,4721.6794,1197.0006
1908,2602.9952091466666,1558.4102266666669,4694.274966666667,1044.5850333333335
1909,2358.6112537933336,1409.2957733333333,4503.4646,949.3154
1910,2122.30358914,1236.6274,4194.3237,885.6763
1911,1849.0085195466668,1061.8160299999997,3858.7075999999997,787.1924
1912,1846.1788738199998,1044.6394599999999,3378.4605466666667,801.5394533333333
1913,2152.1333182500002,514.42564,2634.37862,1079.7213800000002
1914,2093.662561336667,542.08206,2284.5407,995.4593000000002
1915,2113.5102357633336,552.95199,1917.6767533333334,989.5433466666667
1916,2124.4728853333336,603.49452,1701.6626333333334,948.3779666666667
1917,2248.7847541833335,850.0399499999999,1595.0213966666665,928.7208033333336
1918,2464.7723966766666,1459.9134633333333,1254.7276666666667,1004.8590333333333
1919,2455.264236736667,1452.5682166666668,1330.92428,1002.69602
1920,2763.1246667,1927.1767866666667,1440.06632,1065.44788
1921,3019.4905471166667,2087.331256666667,1576.3001100000001,1161.6592899999998
1922,3144.989755366667,2097.0358366666665,1934.3799800000002,1248.14312
1923,3217.7403619633333,2119.1948166666666,2238.4164533333333,1278.5455466666667
1924,3283.8457533433334,2159.79453,2701.5611766666666,1304.0512233333334
1925,3283.980349106667,2038.1629566666666,3338.1640066666664,1305.8173933333333
1926,3241.9943662066667,1933.82998,3771.835613333333,1308.1643866666668
1927,3095.0467908500004,1843.3636566666667,4201.096866666667,1251.6831333333334
1928,3046.0830200933333,1789.70542,4482.4824,1256.3775999999998
1929,2999.83997285,1721.04484,4639.884866666666,1278.7951333333335
1930,2979.2057000366667,1681.0189666666668,4681.813266666667,1298.1867333333334
1931,2809.4952857533335,1551.6060533333334,4660.790766666667,1257.8892333333333
